elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,81,179.1
1,0.0,15:46,76,177.2
2,0.0,14:54,75,177.2
3,0.0,14:07,75,176.5
4,0.01,13:45,75,176.5
5,0.01,13:16,77,176.5
6,0.01,12:39,78,176.5
7,0.01,12:11,81,176.5
8,0.01,11:52,83,175.9
9,0.01,11:33,86,175.2
10,0.01,11:27,89,175.2
11,0.02,11:05,91,175.2
12,0.02,10:48,94,175.2
13,0.02,10:38,95,175.2
14,0.02,10:28,98,174.5
15,0.02,10:18,98,174.5
16,0.02,10:23,99,174.5
17,0.03,10:28,100,174.5
18,0.03,10:38,101,174.5
19,0.03,10:48,102,174.5
20,0.03,10:59,104,175.2
21,0.03,11:05,105,175.2
22,0.03,11:10,105,175.9
23,0.03,13:58,106,176.5
24,0.03,14:52,106,177.2
25,0.04,16:08,106,177.2
26,0.04,17:38,107,177.2
27,0.04,17:11,109,177.2
28,0.04,13:41,110,177.2
29,0.04,12:40,112,177.8
30,0.04,13:01,112,178.5
31,0.04,13:24,113,178.5
32,0.04,14:54,114,178.5
33,0.04,15:46,115,179.1
34,0.05,18:07,115,179.1
35,0.05,18:22,115,179.1
36,0.05,17:52,116,179.1
37,0.05,17:38,116,179.8
38,0.05,18:07,116,180.4
39,0.05,17:38,116,180.4
40,0.05,17:11,115,180.4
41,0.05,17:38,115,180.4
42,0.05,16:58,116,180.4
43,0.05,15:35,116,180.4
44,0.06,16:09,116,180.4
45,0.06,15:46,117,180.4
46,0.06,15:14,117,181.1
47,0.06,17:11,117,181.1
48,0.06,17:52,117,181.1
49,0.06,17:11,117,181.1
50,0.06,17:38,118,181.1
51,0.06,18:22,119,181.8
52,0.06,16:58,120,181.8
53,0.06,17:52,121,181.8
54,0.06,18:22,121,181.8
55,0.07,16:21,122,182.4
56,0.07,15:46,122,182.4
57,0.07,16:09,122,182.4
58,0.07,15:46,122,182.4
59,0.07,15:57,122,183.1
60,0.07,17:38,122,183.1
61,0.07,16:58,123,183.7
62,0.07,15:35,123,183.7
63,0.07,15:14,123,184.4
64,0.08,13:58,123,184.4
65,0.08,12:53,123,184.4
66,0.08,12:39,123,184.4
67,0.08,12:53,124,184.4
68,0.08,12:39,125,184.4
69,0.08,13:08,125,185.0
70,0.08,13:32,125,185.0
71,0.08,13:58,126,185.0
72,0.09,14:16,126,185.0
73,0.09,14:44,126,185.7
74,0.09,15:35,126,185.7
75,0.09,16:45,126,186.4
76,0.09,17:52,126,186.4
77,0.09,17:38,127,186.4
78,0.09,17:38,127,187.0
79,0.09,15:35,127,187.0
80,0.09,15:35,128,187.0
81,0.1,14:54,128,187.7
82,0.1,13:41,129,187.7
83,0.1,12:32,129,187.7
84,0.1,13:32,129,187.7
85,0.1,13:58,129,187.7
86,0.1,13:41,130,187.7
87,0.1,13:49,131,187.7
88,0.1,14:07,132,187.7
89,0.11,13:32,133,187.7
90,0.11,12:32,134,188.3
91,0.11,12:39,134,188.3
92,0.11,13:08,135,189.0
93,0.11,13:08,135,189.0
94,0.11,13:08,134,189.6
95,0.11,12:53,135,189.6
96,0.11,12:39,134,189.6
97,0.12,13:24,134,189.6
98,0.12,14:54,134,189.6
99,0.12,16:33,134,189.6
100,0.12,16:45,134,189.6
101,0.12,15:57,134,189.6
102,0.12,14:16,134,189.6
103,0.12,12:53,134,190.3
104,0.12,11:58,133,190.3
105,0.13,11:58,133,190.3
106,0.13,12:32,133,190.9
107,0.13,13:01,133,190.9
108,0.13,12:39,134,191.6
109,0.13,11:58,134,191.6
110,0.13,11:45,134,191.6
111,0.13,11:33,135,191.6
112,0.13,11:21,135,191.6
113,0.14,11:58,135,191.6
114,0.14,12:11,135,191.6
115,0.14,13:01,135,191.6
116,0.14,13:32,134,192.3
117,0.14,14:54,133,192.3
118,0.14,15:57,133,192.3
119,0.14,16:58,135,192.3
120,0.14,16:58,136,192.9
121,0.14,16:21,135,192.9
122,0.15,16:33,135,192.9
123,0.15,15:24,135,192.9
124,0.15,15:04,135,192.9
125,0.15,14:44,135,192.9
126,0.15,14:44,134,193.6
127,0.15,12:53,134,193.6
128,0.15,12:39,134,193.6
129,0.15,12:46,134,194.2
130,0.16,12:25,134,194.2
131,0.16,12:53,133,194.2
132,0.16,13:49,133,194.2
133,0.16,13:49,133,194.2
134,0.16,13:32,133,194.2
135,0.16,13:01,133,194.2
136,0.16,12:25,134,194.2
137,0.16,12:32,134,194.2
138,0.17,12:39,134,194.2
139,0.17,13:01,134,194.2
140,0.17,14:16,134,194.2
141,0.17,14:34,133,194.2
142,0.17,13:58,134,194.2
143,0.17,13:49,134,194.2
144,0.17,13:32,134,194.2
145,0.17,13:08,135,194.2
146,0.18,13:32,136,194.2
147,0.18,13:41,135,193.6
148,0.18,13:49,135,193.6
149,0.18,13:41,136,193.6
150,0.18,13:32,135,193.6
151,0.18,13:24,135,193.6
152,0.18,14:07,134,193.6
153,0.18,14:54,134,193.6
154,0.18,14:44,134,192.9
155,0.19,14:34,132,192.9
156,0.19,13:49,133,192.9
157,0.19,12:46,132,192.9
158,0.19,12:32,131,192.9
159,0.19,12:53,131,192.9
160,0.19,12:46,131,192.9
161,0.19,13:08,133,192.3
162,0.2,13:24,134,192.3
163,0.2,12:53,135,191.6
164,0.2,12:18,135,191.6
165,0.2,12:39,135,191.6
166,0.2,12:32,134,190.9
167,0.2,12:32,133,190.9
168,0.2,12:18,134,191.6
169,0.2,12:46,134,191.6
170,0.21,12:11,134,191.6
171,0.21,12:32,135,191.6
172,0.21,12:46,135,191.6
173,0.21,12:46,135,190.9
174,0.21,12:32,135,190.9
175,0.21,12:32,135,190.9
176,0.21,11:58,135,190.9
177,0.22,12:11,136,190.9
178,0.22,12:39,135,190.9
179,0.22,13:16,135,190.9
180,0.22,13:32,134,190.3
181,0.22,13:58,133,190.3
182,0.22,13:49,133,190.3
183,0.22,13:41,134,190.3
184,0.22,12:53,133,190.3
185,0.23,12:53,133,190.3
186,0.23,12:32,133,190.3
187,0.23,12:11,133,190.3
188,0.23,12:11,133,189.6
189,0.23,12:25,133,189.6
190,0.23,12:39,133,189.6
191,0.23,13:01,131,189.6
192,0.23,12:46,131,189.0
193,0.24,12:46,131,189.0
194,0.24,13:08,131,189.0
195,0.24,13:08,131,188.3
196,0.24,13:08,131,188.3
197,0.24,13:01,131,188.3
198,0.24,13:01,133,187.7
199,0.24,12:04,133,187.7
200,0.25,11:21,134,187.7
201,0.25,10:54,134,187.7
202,0.25,11:10,134,187.7
203,0.25,11:05,135,187.0
204,0.25,11:27,136,187.0
205,0.25,12:04,136,186.4
206,0.25,13:01,136,186.4
207,0.25,13:24,136,185.7
208,0.26,13:58,136,185.7
209,0.26,14:07,138,185.7
210,0.26,13:58,139,185.7
211,0.26,13:08,139,185.7
212,0.26,13:01,139,185.7
213,0.26,13:16,139,185.0
214,0.26,13:24,139,185.0
215,0.26,13:24,139,185.0
216,0.27,13:32,140,184.4
217,0.27,13:01,139,184.4
