elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,53,587.3
1,0.0,,53,587.9
2,0.0,,52,587.3
3,0.0,,53,587.9
4,0.0,119:12,54,587.9
5,0.0,58:18,55,588.6
6,0.0,32:42,56,589.2
7,0.0,21:17,57,589.9
8,0.01,15:04,58,590.6
9,0.01,13:32,58,590.6
10,0.01,12:39,59,591.2
11,0.01,12:18,60,591.9
12,0.01,12:11,62,591.9
13,0.01,15:57,64,591.9
14,0.01,13:49,65,591.9
15,0.01,14:54,66,591.9
16,0.01,15:04,67,591.2
17,0.02,16:09,68,591.2
18,0.02,13:08,69,591.2
19,0.02,14:34,70,591.2
20,0.02,13:32,71,591.2
21,0.02,12:53,72,591.2
22,0.02,12:04,73,590.6
23,0.02,11:39,74,590.6
24,0.03,11:58,75,589.9
25,0.03,11:39,76,589.2
26,0.03,11:39,77,589.2
27,0.03,12:39,78,588.6
28,0.03,12:53,79,589.2
29,0.03,12:53,80,589.2
30,0.03,14:07,81,589.9
31,0.03,14:25,82,590.6
32,0.04,13:49,83,591.9
33,0.04,14:54,84,591.9
34,0.04,15:46,85,591.9
35,0.04,14:54,86,591.9
36,0.04,16:45,86,591.2
37,0.04,16:58,87,590.6
38,0.04,15:57,88,590.6
39,0.04,15:24,89,590.6
40,0.04,15:57,89,590.6
41,0.04,14:44,90,590.6
42,0.05,14:54,91,589.9
43,0.05,15:14,91,589.2
44,0.05,15:24,92,589.2
45,0.05,15:04,93,589.9
46,0.05,16:33,93,589.9
47,0.05,16:58,94,590.6
48,0.05,17:11,95,591.2
49,0.05,16:45,96,591.2
50,0.05,17:25,97,591.2
51,0.06,16:09,99,591.2
52,0.06,16:09,100,591.2
53,0.06,14:54,105,590.6
54,0.06,14:25,108,590.6
55,0.06,14:54,110,589.9
56,0.06,15:46,114,589.9
57,0.06,15:24,114,589.9
58,0.06,17:38,115,589.9
59,0.06,19:26,115,589.9
60,0.06,19:09,116,590.6
61,0.06,18:07,116,590.6
62,0.07,18:07,117,589.9
63,0.07,17:11,117,589.2
64,0.07,16:09,118,589.2
65,0.07,15:04,119,589.2
66,0.07,14:44,120,589.9
67,0.07,14:16,121,589.9
68,0.07,13:41,121,590.6
69,0.07,13:58,121,590.6
70,0.07,15:04,122,590.6
71,0.08,15:57,122,590.6
72,0.08,16:45,122,589.9
73,0.08,17:38,122,589.2
74,0.08,17:25,122,589.2
75,0.08,17:25,123,589.2
76,0.08,18:22,123,588.6
77,0.08,20:01,123,588.6
78,0.08,20:19,122,588.6
