elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,88,65.6
1,0.0,38:19,87,65.6
2,0.0,29:48,87,65.0
3,0.0,25:57,88,65.0
4,0.0,21:02,89,64.3
5,0.0,19:43,90,63.6
6,0.01,16:58,90,63.6
7,0.01,15:24,90,63.6
8,0.01,14:07,90,64.3
9,0.01,14:07,90,65.0
10,0.01,13:32,90,65.6
11,0.01,12:53,94,65.6
12,0.01,12:39,94,65.6
13,0.01,12:53,95,65.0
14,0.02,13:16,96,65.0
15,0.02,13:41,98,65.0
16,0.02,14:34,99,65.0
17,0.02,16:09,99,65.0
18,0.02,17:25,101,65.0
19,0.02,16:58,102,65.0
20,0.02,17:25,103,65.0
21,0.02,17:38,103,65.0
22,0.02,16:33,103,65.0
23,0.02,16:21,103,65.0
24,0.03,16:58,103,65.0
25,0.03,17:25,103,65.0
26,0.03,16:33,103,65.0
27,0.03,16:21,104,65.0
28,0.03,16:09,104,65.0
29,0.03,15:14,106,65.0
30,0.03,14:25,107,65.0
31,0.03,13:58,108,65.6
32,0.03,13:24,108,65.6
33,0.04,13:16,108,65.6
34,0.04,13:49,110,65.6
35,0.04,14:07,110,65.6
36,0.04,14:25,109,65.6
37,0.04,14:25,111,66.3
38,0.04,13:08,110,66.3
39,0.04,12:32,110,66.3
40,0.04,12:25,108,66.3
41,0.05,12:53,108,66.3
42,0.05,13:16,110,66.9
43,0.05,14:16,111,66.9
44,0.05,15:04,111,66.9
45,0.05,14:54,111,66.3
46,0.05,14:16,110,66.3
47,0.05,13:49,111,65.6
48,0.05,13:32,112,65.6
49,0.06,12:11,112,65.0
50,0.06,11:33,113,65.0
51,0.06,11:33,116,65.0
52,0.06,11:16,118,64.3
53,0.06,11:58,119,64.3
54,0.06,14:16,120,64.3
55,0.06,16:21,120,63.6
56,0.06,16:45,120,63.6
57,0.06,18:22,122,63.6
58,0.07,16:09,122,63.6
59,0.07,14:16,122,63.6
60,0.07,13:01,122,63.0
61,0.07,12:11,122,63.0
62,0.07,12:04,122,62.3
63,0.07,12:39,122,61.7
64,0.07,12:39,122,61.7
65,0.08,13:08,122,61.0
66,0.08,14:25,121,61.0
67,0.08,14:54,120,60.4
68,0.08,14:34,120,60.4
69,0.08,14:44,118,60.4
70,0.08,14:16,117,60.4
71,0.08,13:32,117,60.4
72,0.08,13:32,117,60.4
73,0.08,13:41,118,60.4
74,0.09,13:16,118,59.7
75,0.09,13:32,118,59.7
76,0.09,13:58,118,59.1
77,0.09,13:16,118,59.1
78,0.09,12:25,119,59.1
79,0.09,13:01,120,58.4
80,0.09,11:52,121,58.4
81,0.1,11:27,121,57.7
82,0.1,11:52,120,57.7
83,0.1,12:53,120,57.1
84,0.1,12:39,120,57.1
85,0.1,14:34,119,57.1
86,0.1,14:16,118,57.1
87,0.1,13:16,118,57.1
88,0.1,13:01,118,57.7
89,0.11,12:32,118,57.7
90,0.11,11:33,119,57.7
91,0.11,11:39,120,57.7
92,0.11,12:32,121,57.1
93,0.11,12:39,121,57.1
94,0.11,13:49,122,57.1
95,0.11,14:34,122,57.1
96,0.11,15:24,122,57.1
97,0.12,14:44,123,57.1
98,0.12,14:16,123,57.1
99,0.12,11:52,124,57.1
100,0.12,10:59,125,57.7
101,0.12,10:28,125,57.7
102,0.12,9:56,125,57.7
103,0.13,9:38,126,57.1
104,0.13,10:23,126,57.1
105,0.13,11:05,127,57.1
