elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,97,171.9
1,0.0,14:07,98,171.3
2,0.0,15:46,98,171.3
3,0.0,16:05,100,171.3
4,0.0,16:15,101,171.3
5,0.01,16:09,103,171.3
6,0.01,15:46,106,171.3
7,0.01,16:09,110,171.3
8,0.01,14:34,112,171.3
9,0.01,14:16,113,171.3
10,0.01,13:58,114,171.3
11,0.01,13:58,115,171.3
12,0.01,13:16,116,171.3
13,0.02,14:25,116,171.3
14,0.02,15:57,118,171.3
15,0.02,15:57,118,171.3
16,0.02,16:33,118,171.3
17,0.02,17:11,118,171.3
18,0.02,16:09,119,171.9
19,0.02,15:24,119,171.9
20,0.02,14:16,119,171.9
21,0.02,13:32,119,171.3
22,0.03,12:46,120,171.3
23,0.03,12:32,120,171.3
24,0.03,10:48,120,171.3
25,0.03,10:38,121,171.3
26,0.03,10:14,121,171.3
27,0.03,9:07,121,171.3
28,0.04,9:00,122,171.3
29,0.04,9:26,122,171.3
30,0.04,9:43,121,171.3
31,0.04,10:33,121,171.9
32,0.04,11:39,122,171.9
33,0.04,12:04,122,171.9
34,0.04,12:39,123,171.9
35,0.05,13:01,123,171.9
36,0.05,12:32,123,171.9
37,0.05,11:39,123,171.9
38,0.05,11:05,124,171.9
39,0.05,10:09,125,171.9
40,0.05,9:14,125,171.9
41,0.06,9:18,124,172.6
42,0.06,9:34,125,172.6
43,0.06,9:51,125,172.6
44,0.06,10:23,126,172.6
45,0.06,11:58,126,172.6
46,0.06,12:46,125,172.6
47,0.06,14:34,125,171.9
48,0.06,15:57,125,171.9
49,0.07,15:46,125,171.9
50,0.07,15:14,125,171.9
51,0.07,13:32,126,171.9
52,0.07,12:25,126,171.9
53,0.07,11:27,127,171.9
54,0.07,11:33,127,171.9
55,0.07,11:45,127,171.9
56,0.08,12:18,127,171.9
57,0.08,12:11,127,171.9
58,0.08,12:04,127,171.9
59,0.08,11:39,127,171.9
60,0.08,10:43,127,171.9
61,0.08,9:26,127,171.9
62,0.09,8:42,127,171.9
63,0.09,8:22,127,171.3
64,0.09,8:22,127,171.9
65,0.09,8:29,127,171.9
66,0.09,9:26,126,171.9
67,0.09,10:28,126,171.9
68,0.1,11:21,126,171.9
69,0.1,11:39,126,171.9
70,0.1,11:39,126,171.9
71,0.1,11:39,126,171.9
72,0.1,11:16,126,172.6
73,0.1,10:43,124,172.6
74,0.11,10:33,124,172.6
75,0.11,10:14,124,172.6
76,0.11,9:51,124,171.9
77,0.11,10:05,127,171.9
78,0.11,10:23,127,171.9
79,0.11,10:33,127,171.9
80,0.11,11:05,128,171.9
81,0.12,11:39,129,171.9
82,0.12,11:39,130,171.9
83,0.12,11:52,129,171.3
84,0.12,11:58,130,171.3
85,0.12,11:52,131,170.6
86,0.12,11:39,131,170.6
87,0.12,11:39,132,170.6
88,0.13,11:39,132,169.9
89,0.13,11:05,132,169.9
90,0.13,11:10,132,169.9
91,0.13,11:10,132,169.9
92,0.13,11:10,132,169.3
93,0.13,11:10,131,169.3
94,0.13,11:45,131,169.3
95,0.14,12:46,131,169.3
96,0.14,13:01,130,169.9
97,0.14,13:01,129,169.9
98,0.14,13:08,128,169.9
99,0.14,12:18,128,169.9
100,0.14,11:10,125,169.9
101,0.14,10:43,122,169.9
102,0.15,10:59,122,169.3
103,0.15,11:05,124,169.3
104,0.15,11:21,124,169.3
105,0.15,12:11,124,169.3
106,0.15,12:04,123,169.3
107,0.15,11:45,120,169.9
108,0.15,11:52,117,169.9
109,0.16,12:18,112,169.9
110,0.16,11:39,112,169.9
111,0.16,12:25,116,169.9
112,0.16,12:46,119,169.9
113,0.16,12:32,120,169.3
114,0.16,12:32,120,169.3
115,0.16,12:53,119,169.3
116,0.17,12:25,119,169.3
117,0.17,12:04,119,169.3
118,0.17,11:39,119,169.3
119,0.17,11:27,120,169.3
120,0.17,10:54,120,169.3
121,0.17,10:59,121,169.3
122,0.17,11:16,121,169.3
123,0.18,11:33,121,169.3
124,0.18,12:11,122,169.3
125,0.18,12:32,123,169.9
126,0.18,12:25,124,169.9
127,0.18,12:04,125,169.9
128,0.18,11:45,127,170.6
129,0.18,11:16,127,170.6
130,0.19,10:59,128,170.6
