elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,92,187.0
1,0.0,22:21,82,186.4
2,0.0,15:46,83,185.7
3,0.0,14:21,83,185.0
4,0.01,13:45,86,185.0
5,0.01,12:53,86,185.0
6,0.01,11:33,87,185.0
7,0.01,11:33,89,185.0
8,0.01,12:25,90,185.7
9,0.01,13:32,92,185.7
10,0.01,15:57,97,185.0
11,0.01,18:07,99,185.0
12,0.01,18:53,99,185.0
13,0.01,18:22,100,185.0
14,0.02,17:52,100,184.4
15,0.02,16:09,101,184.4
16,0.02,14:07,101,184.4
17,0.02,13:49,101,183.7
18,0.02,13:49,102,183.1
19,0.02,14:07,102,183.1
20,0.02,14:07,102,183.1
21,0.02,17:38,103,182.4
22,0.02,23:31,104,182.4
23,0.02,26:49,104,182.4
24,0.03,25:18,105,182.4
25,0.03,26:49,106,182.4
26,0.03,23:56,106,183.1
27,0.03,20:37,108,183.1
28,0.03,19:26,109,183.1
29,0.03,19:26,109,183.1
30,0.03,19:26,110,183.1
31,0.03,23:31,110,182.4
32,0.03,20:37,110,183.1
33,0.03,21:37,111,183.1
34,0.03,25:47,111,183.7
35,0.03,27:22,112,183.7
36,0.03,19:09,113,184.4
37,0.04,23:07,113,183.7
38,0.04,23:56,112,183.7
39,0.04,23:07,110,184.4
40,0.04,27:22,110,184.4
41,0.04,34:23,110,185.0
42,0.04,33:31,112,185.0
43,0.04,24:50,115,185.0
44,0.04,20:37,116,185.7
45,0.04,17:25,117,185.7
46,0.04,15:14,117,185.7
47,0.04,13:49,117,185.7
48,0.04,14:34,116,186.4
49,0.05,13:32,115,186.4
50,0.05,13:24,115,187.0
51,0.05,13:01,115,187.0
52,0.05,11:45,115,187.0
53,0.05,11:16,115,187.7
54,0.05,12:18,116,187.7
55,0.05,12:11,116,187.7
56,0.05,14:07,116,188.3
57,0.06,17:38,117,188.3
58,0.06,18:22,117,188.3
59,0.06,19:26,117,188.3
60,0.06,19:09,118,188.3
61,0.06,18:22,118,189.0
62,0.06,16:21,119,189.0
63,0.06,17:25,119,189.0
64,0.06,19:26,121,189.0
65,0.06,23:56,121,189.6
66,0.06,24:23,122,189.6
67,0.06,27:22,122,189.6
68,0.06,24:50,123,189.6
69,0.07,19:09,124,190.3
70,0.07,16:09,124,190.3
71,0.07,13:16,124,190.9
72,0.07,12:53,124,190.9
73,0.07,12:39,125,190.9
74,0.07,14:07,125,191.6
75,0.07,13:58,125,191.6
76,0.08,14:07,126,191.6
77,0.08,14:25,126,191.6
78,0.08,15:35,126,191.6
79,0.08,12:53,127,191.6
80,0.08,11:39,128,191.6
81,0.08,12:32,128,191.6
82,0.08,11:33,129,191.6
83,0.08,11:16,129,191.6
84,0.09,11:16,129,192.3
85,0.09,13:24,130,192.3
86,0.09,15:04,130,192.9
87,0.09,17:25,130,192.9
88,0.09,19:09,130,192.9
89,0.09,23:31,130,192.9
