elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,94,166.0
1,0.0,,85,165.4
2,0.0,13:45,85,166.0
3,0.0,13:24,86,166.0
4,0.01,11:55,87,166.0
5,0.01,11:10,89,166.0
6,0.01,10:28,91,166.0
7,0.01,13:01,92,166.0
8,0.01,14:25,92,166.0
9,0.01,18:22,93,165.4
10,0.01,21:17,95,165.4
11,0.01,20:01,96,164.7
12,0.01,19:43,97,164.7
13,0.01,18:37,99,164.7
14,0.01,17:25,100,164.7
15,0.02,16:21,102,164.7
16,0.02,14:34,103,164.7
17,0.02,14:16,107,164.7
18,0.02,13:08,109,165.4
19,0.02,12:25,111,165.4
20,0.02,13:41,112,166.0
21,0.02,14:16,112,166.7
22,0.02,14:34,112,166.7
23,0.03,15:46,112,167.3
24,0.03,17:38,112,168.0
25,0.03,17:25,113,168.0
26,0.03,17:38,114,168.0
27,0.03,16:33,115,168.0
28,0.03,16:09,115,168.6
29,0.03,14:44,115,168.6
30,0.03,14:25,116,168.6
31,0.03,14:25,116,169.3
32,0.04,14:54,118,169.3
33,0.04,15:24,118,169.3
34,0.04,15:57,120,169.3
35,0.04,16:09,120,169.3
36,0.04,14:54,120,169.9
37,0.04,14:54,121,170.6
38,0.04,14:07,120,170.6
39,0.04,13:01,119,170.6
40,0.04,12:32,118,171.3
41,0.05,13:08,118,171.3
42,0.05,12:32,118,170.6
43,0.05,13:01,117,170.6
44,0.05,13:58,117,170.6
45,0.05,14:44,119,171.3
46,0.05,14:25,120,171.3
47,0.05,14:16,121,171.3
48,0.05,13:41,120,171.3
49,0.06,13:24,120,171.3
50,0.06,12:11,121,171.9
51,0.06,12:25,121,171.9
52,0.06,12:53,122,171.9
53,0.06,13:41,123,171.9
54,0.06,14:44,124,171.9
55,0.06,16:21,124,171.9
56,0.06,16:09,126,171.9
57,0.07,15:46,126,171.9
58,0.07,15:04,126,171.9
59,0.07,14:25,125,171.9
60,0.07,14:07,126,171.3
61,0.07,13:41,126,171.3
62,0.07,14:07,126,171.3
63,0.07,13:32,127,171.9
64,0.07,13:24,127,171.9
65,0.07,13:32,128,171.9
66,0.08,13:41,128,171.9
67,0.08,13:32,127,171.9
68,0.08,13:49,127,171.9
69,0.08,13:08,127,171.9
70,0.08,12:39,126,171.9
71,0.08,12:39,126,171.9
72,0.08,12:53,126,171.9
73,0.09,12:25,127,172.6
74,0.09,14:34,127,172.6
75,0.09,13:41,128,172.6
76,0.09,13:58,129,172.6
77,0.09,13:41,130,172.6
78,0.09,14:07,131,172.6
79,0.09,12:04,131,172.6
80,0.09,12:11,131,172.6
81,0.1,11:52,131,172.6
82,0.1,11:05,130,172.6
83,0.1,10:48,130,172.6
84,0.1,11:21,129,172.6
85,0.1,12:11,129,172.6
86,0.1,12:25,130,172.6
87,0.1,13:16,130,172.6
88,0.1,13:41,130,172.6
89,0.11,13:08,130,172.6
90,0.11,13:24,130,172.6
91,0.11,15:24,129,172.6
92,0.11,16:09,128,172.6
93,0.11,16:09,128,173.2
94,0.11,16:09,127,173.2
95,0.11,16:45,128,173.2
96,0.11,13:16,129,173.9
97,0.12,12:18,129,174.5
98,0.12,13:01,130,175.2
99,0.12,14:34,130,175.2
100,0.12,14:16,129,175.9
101,0.12,15:57,128,175.9
102,0.12,17:38,128,175.2
103,0.12,15:57,128,175.2
104,0.12,14:34,127,175.2
105,0.12,13:58,127,175.2
106,0.13,12:53,127,175.2
107,0.13,12:04,126,175.2
108,0.13,12:18,126,175.2
109,0.13,11:39,124,175.2
110,0.13,11:39,124,175.2
111,0.13,12:18,124,175.2
112,0.13,11:58,124,174.5
113,0.14,10:54,126,174.5
114,0.14,10:33,130,173.9
115,0.14,10:18,132,173.9
116,0.14,10:00,133,173.2
117,0.14,10:28,133,173.2
118,0.14,11:21,133,173.2
119,0.14,13:08,134,173.2
120,0.15,13:58,134,173.2
121,0.15,15:14,135,173.2
122,0.15,15:04,135,173.9
123,0.15,15:24,135,173.9
124,0.15,14:54,136,173.2
125,0.15,14:25,137,173.2
126,0.15,13:49,137,173.2
127,0.15,13:58,138,173.2
128,0.15,13:49,138,173.2
129,0.16,13:01,137,173.2
130,0.16,13:32,137,173.2
131,0.16,14:44,136,173.2
132,0.16,15:57,135,173.2
133,0.16,19:26,135,173.2
134,0.16,21:59,134,173.2
135,0.16,21:59,134,173.2
136,0.16,23:07,134,172.6
137,0.16,23:56,134,172.6
138,0.16,20:19,134,172.6
139,0.16,17:25,135,171.9
140,0.17,15:04,136,171.9
141,0.17,13:16,135,171.9
142,0.17,11:21,135,171.9
143,0.17,10:48,134,171.3
144,0.17,11:27,133,171.3
145,0.17,12:11,133,171.3
146,0.17,12:11,133,171.3
147,0.18,13:24,132,171.3
148,0.18,13:41,133,171.3
149,0.18,14:25,133,171.3
150,0.18,15:04,135,171.3
151,0.18,15:35,136,171.3
152,0.18,15:46,137,171.3
153,0.18,16:45,137,171.3
154,0.18,15:35,138,171.3
155,0.18,16:21,138,171.3
156,0.19,15:35,138,170.6
157,0.19,15:24,137,170.6
158,0.19,15:24,136,170.6
159,0.19,16:45,136,170.6
160,0.19,16:58,134,170.6
161,0.19,18:53,133,171.3
162,0.19,18:53,131,171.3
163,0.19,16:45,130,171.3
164,0.19,15:04,129,171.3
165,0.19,13:41,129,171.3
166,0.2,13:08,128,170.6
167,0.2,13:32,128,170.6
168,0.2,14:16,128,170.6
169,0.2,15:24,127,170.6
170,0.2,16:45,127,170.6
171,0.2,18:22,127,170.6
172,0.2,18:22,127,171.3
173,0.2,18:53,128,171.3
174,0.2,16:58,127,171.3
175,0.2,16:45,128,171.3
176,0.21,16:21,128,171.3
177,0.21,15:46,128,171.3
178,0.21,15:04,128,171.3
179,0.21,15:57,129,171.3
180,0.21,15:24,130,171.9
181,0.21,15:04,131,171.9
182,0.21,14:54,131,171.9
183,0.21,15:04,132,171.9
184,0.21,14:34,132,172.6
185,0.22,14:34,131,172.6
186,0.22,14:34,132,172.6
187,0.22,14:16,131,172.6
188,0.22,13:24,132,172.6
189,0.22,13:49,132,172.6
190,0.22,13:16,133,172.6
191,0.22,12:53,133,171.9
192,0.22,13:32,132,171.9
193,0.23,13:58,134,171.9
194,0.23,13:41,133,171.9
195,0.23,14:44,133,171.9
196,0.23,14:16,132,171.9
197,0.23,14:34,133,172.6
198,0.23,15:04,133,172.6
199,0.23,15:14,133,172.6
200,0.23,14:25,133,172.6
201,0.23,14:54,133,172.6
202,0.24,14:44,133,172.6
203,0.24,15:46,134,172.6
204,0.24,16:45,134,172.6
205,0.24,17:11,135,172.6
206,0.24,17:25,134,172.6
207,0.24,16:21,135,173.2
208,0.24,15:14,135,173.9
209,0.24,13:16,134,173.9
210,0.25,12:18,134,173.9
211,0.25,11:58,134,173.9
212,0.25,10:54,133,173.9
213,0.25,10:18,133,173.9
214,0.25,10:18,133,173.9
215,0.25,9:51,134,173.9
216,0.26,9:14,134,173.9
217,0.26,8:45,134,174.5
218,0.26,8:07,137,174.5
219,0.26,7:34,137,174.5
220,0.26,7:39,140,174.5
221,0.27,7:39,141,174.5
222,0.27,8:01,143,174.5
223,0.27,8:26,144,174.5
224,0.27,8:32,145,175.2
225,0.27,8:26,147,175.2
226,0.28,7:58,148,175.2
227,0.28,7:56,150,175.9
228,0.28,7:56,150,176.5
229,0.28,8:04,152,176.5
230,0.28,8:10,153,177.2
231,0.29,8:10,153,177.2
232,0.29,7:37,154,177.8
233,0.29,7:01,155,177.8
234,0.3,6:36,156,177.8
235,0.3,6:19,155,177.8
236,0.3,6:28,156,178.5
237,0.3,7:05,157,178.5
238,0.3,7:53,157,179.1
239,0.3,9:22,157,179.1
240,0.31,11:10,157,178.5
241,0.31,13:32,158,178.5
242,0.31,17:25,159,178.5
243,0.31,24:50,159,179.1
244,0.31,26:17,160,179.8
245,0.31,27:22,160,179.8
246,0.31,26:17,158,180.4
247,0.31,22:43,158,180.4
248,0.31,18:53,157,180.4
249,0.31,19:26,157,180.4
250,0.31,20:57,157,180.4
251,0.31,22:43,156,180.4
252,0.31,25:47,155,180.4
253,0.31,26:49,154,180.4
254,0.31,26:49,154,180.4
255,0.32,21:37,153,180.4
256,0.32,18:53,152,180.4
257,0.32,15:57,152,179.8
258,0.32,15:14,151,179.8
259,0.32,14:34,150,179.8
260,0.32,15:14,150,179.8
261,0.32,16:21,149,179.8
262,0.32,17:11,148,179.8
263,0.32,17:52,147,179.8
264,0.32,18:37,147,179.8
265,0.33,19:09,147,179.8
266,0.33,18:37,147,179.8
267,0.33,18:22,147,180.4
268,0.33,18:07,147,180.4
269,0.33,17:38,148,180.4
270,0.33,17:25,147,180.4
271,0.33,17:11,146,180.4
272,0.33,17:38,146,179.8
273,0.33,18:53,145,179.1
274,0.33,18:53,144,178.5
275,0.34,18:53,143,178.5
276,0.34,20:19,143,179.1
277,0.34,20:57,141,179.1
278,0.34,20:57,140,179.8
279,0.34,19:09,137,179.8
280,0.34,20:37,136,179.8
281,0.34,19:43,135,179.8
282,0.34,19:43,135,180.4
283,0.34,20:01,136,180.4
284,0.34,21:59,137,180.4
285,0.34,20:19,137,181.1
286,0.34,20:19,135,181.1
287,0.35,19:09,135,181.8
288,0.35,18:37,132,181.8
289,0.35,19:43,131,181.8
290,0.35,22:43,129,181.8
291,0.35,27:22,127,181.1
292,0.35,31:11,125,181.1
293,0.35,32:42,124,181.1
294,0.35,29:09,123,181.8
295,0.35,27:56,120,181.8
296,0.35,24:50,119,181.8
297,0.35,23:31,119,181.8
298,0.35,20:19,117,181.8
299,0.35,19:43,117,181.1
300,0.35,18:22,115,181.1
301,0.36,17:11,114,181.1
302,0.36,14:54,113,181.1
303,0.36,14:44,115,181.1
304,0.36,15:14,117,181.1
305,0.36,14:44,118,181.1
306,0.36,13:41,118,181.1
307,0.36,13:49,118,180.4
308,0.36,13:32,117,180.4
309,0.37,12:18,117,181.1
310,0.37,11:39,117,180.4
311,0.37,11:27,117,180.4
312,0.37,11:10,118,180.4
313,0.37,11:27,120,181.1
314,0.37,12:04,121,180.4
315,0.37,12:04,121,181.1
316,0.38,12:25,122,181.1
317,0.38,13:01,122,181.1
318,0.38,13:01,122,180.4
319,0.38,12:46,121,180.4
320,0.38,13:16,120,180.4
321,0.38,13:58,119,180.4
322,0.38,13:24,120,180.4
323,0.38,12:53,121,180.4
324,0.39,12:39,121,180.4
325,0.39,11:58,121,180.4
326,0.39,11:10,121,180.4
327,0.39,11:33,120,180.4
328,0.39,12:04,122,180.4
329,0.39,12:39,122,180.4
330,0.39,13:16,122,181.1
331,0.39,14:44,122,181.1
332,0.4,15:57,122,181.1
333,0.4,15:35,124,181.1
334,0.4,15:04,125,181.1
335,0.4,15:04,126,181.1
336,0.4,14:54,127,181.1
337,0.4,14:16,127,181.1
338,0.4,14:34,127,181.1
339,0.4,14:54,128,181.1
340,0.4,14:54,128,180.4
341,0.41,14:44,128,180.4
342,0.41,14:44,130,180.4
343,0.41,14:16,130,180.4
344,0.41,15:24,130,180.4
345,0.41,15:57,131,180.4
346,0.41,15:24,131,180.4
347,0.41,15:04,131,180.4
348,0.41,15:14,130,179.8
349,0.41,14:07,129,179.8
350,0.42,13:58,129,179.1
351,0.42,13:41,130,179.1
352,0.42,13:41,131,178.5
353,0.42,13:58,132,178.5
354,0.42,13:41,132,178.5
355,0.42,12:53,133,178.5
356,0.42,12:46,134,178.5
357,0.42,13:08,134,178.5
358,0.43,12:25,134,178.5
359,0.43,12:46,133,178.5
360,0.43,13:01,133,178.5
361,0.43,13:16,133,178.5
362,0.43,13:24,133,178.5
363,0.43,14:34,134,178.5
364,0.43,13:49,134,177.8
365,0.43,14:16,134,177.8
366,0.44,13:58,135,177.8
367,0.44,13:08,133,177.8
368,0.44,13:08,132,177.8
369,0.44,13:24,130,177.8
370,0.44,13:16,127,177.8
371,0.44,13:32,125,178.5
372,0.44,14:25,119,178.5
373,0.44,14:44,116,178.5
374,0.44,15:57,116,178.5
375,0.45,15:57,114,178.5
376,0.45,16:21,112,178.5
377,0.45,16:45,113,177.8
378,0.45,15:35,113,177.8
379,0.45,14:25,113,177.2
380,0.45,14:44,113,177.2
