elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,90,173.9
1,0.0,,90,173.9
2,0.0,11:14,90,173.2
3,0.0,12:33,91,173.2
4,0.01,13:20,90,172.6
5,0.01,13:51,90,172.6
6,0.01,16:23,91,171.9
7,0.01,16:23,91,171.9
8,0.01,16:23,91,171.9
9,0.01,16:23,90,171.3
10,0.01,16:23,90,171.3
11,0.01,16:23,91,171.3
12,0.02,13:48,92,171.3
13,0.02,14:12,93,171.3
14,0.02,14:37,95,171.3
15,0.02,15:10,95,171.3
16,0.02,15:04,96,170.6
17,0.02,18:17,96,170.6
18,0.02,19:15,97,170.6
19,0.02,20:37,96,170.6
20,0.02,20:57,94,170.6
21,0.02,24:23,93,170.6
22,0.02,26:49,91,169.9
23,0.02,26:49,91,169.9
24,0.02,21:17,90,169.3
25,0.03,17:52,89,169.9
26,0.03,16:33,90,169.9
27,0.03,16:33,91,170.6
28,0.03,16:33,91,170.6
29,0.03,20:01,93,171.3
30,0.03,25:47,93,170.6
31,0.03,29:09,94,170.6
32,0.03,34:23,94,170.6
33,0.03,33:31,94,171.3
34,0.03,31:11,95,171.3
35,0.03,26:49,95,171.3
36,0.03,24:50,96,171.3
37,0.03,21:17,96,171.9
38,0.03,23:56,97,171.9
39,0.04,21:37,97,172.6
40,0.04,29:09,96,173.2
41,0.04,27:22,96,173.2
42,0.04,21:59,96,173.9
43,0.04,16:45,97,173.9
44,0.04,15:14,97,173.9
45,0.04,13:08,98,174.5
46,0.04,12:46,98,174.5
47,0.04,14:44,99,175.2
48,0.04,14:44,101,175.2
49,0.05,19:09,103,175.9
50,0.05,20:37,104,175.9
51,0.05,20:01,105,175.9
52,0.05,17:38,103,176.5
53,0.05,19:43,103,176.5
54,0.05,15:57,102,176.5
55,0.05,14:54,101,177.2
56,0.05,14:25,101,177.2
57,0.05,15:35,101,177.2
58,0.05,14:54,103,177.2
59,0.06,14:16,106,177.8
60,0.06,13:58,107,177.8
61,0.06,14:07,107,178.5
62,0.06,13:24,109,178.5
63,0.06,13:01,109,179.1
64,0.06,14:16,109,179.1
65,0.06,14:44,109,179.1
66,0.06,15:57,108,179.1
67,0.07,14:54,108,179.8
68,0.07,15:24,108,179.8
69,0.07,16:45,108,179.8
70,0.07,17:11,107,179.8
71,0.07,18:53,107,180.4
72,0.07,23:31,106,180.4
73,0.07,27:22,106,181.1
74,0.07,24:23,105,181.1
75,0.07,22:21,105,181.1
76,0.07,18:22,107,181.1
77,0.07,16:09,108,181.8
78,0.08,14:07,108,181.8
79,0.08,12:25,108,181.8
80,0.08,12:04,107,181.8
81,0.08,14:07,106,181.8
82,0.08,15:04,104,181.8
83,0.08,16:21,103,181.8
84,0.08,21:17,103,182.4
85,0.08,23:07,103,182.4
86,0.08,18:22,104,182.4
87,0.08,20:37,105,183.1
88,0.08,23:31,105,183.1
89,0.09,18:37,104,183.7
90,0.09,20:19,103,183.7
91,0.09,24:50,103,183.7
92,0.09,22:43,103,183.7
93,0.09,21:17,103,183.7
94,0.09,31:55,103,183.7
95,0.09,32:42,104,183.7
96,0.09,35:17,104,183.7
97,0.09,35:17,105,183.7
98,0.09,32:42,106,183.7
99,0.09,24:23,106,184.4
100,0.09,19:43,108,184.4
101,0.09,16:09,110,185.0
102,0.1,13:32,110,185.0
103,0.1,12:32,109,185.7
104,0.1,11:58,108,185.7
105,0.1,11:45,108,186.4
106,0.1,11:10,107,186.4
107,0.1,11:39,107,186.4
108,0.1,12:04,107,185.7
109,0.11,12:11,108,185.7
110,0.11,12:32,108,185.7
111,0.11,13:58,109,185.7
112,0.11,14:54,110,185.7
113,0.11,15:04,112,185.7
114,0.11,15:46,113,185.0
115,0.11,16:33,113,185.7
116,0.11,15:46,114,185.7
117,0.11,15:04,114,186.4
118,0.12,14:25,113,186.4
119,0.12,14:44,112,187.0
120,0.12,14:34,113,187.0
121,0.12,14:25,114,187.0
122,0.12,14:34,116,187.0
123,0.12,14:54,117,187.7
124,0.12,14:25,118,187.7
125,0.12,13:49,117,187.7
126,0.12,15:04,117,187.0
127,0.13,15:57,116,187.0
128,0.13,15:57,116,187.0
129,0.13,17:11,117,187.7
130,0.13,19:26,117,187.7
131,0.13,20:57,117,187.7
132,0.13,22:43,118,188.3
133,0.13,23:56,118,188.3
134,0.13,23:56,118,188.3
135,0.13,25:18,118,188.3
136,0.13,24:50,117,188.3
137,0.13,24:50,117,188.3
138,0.13,24:23,117,189.0
139,0.13,21:37,120,189.0
140,0.14,19:43,120,189.0
141,0.14,17:11,121,189.6
142,0.14,15:35,121,189.6
143,0.14,17:11,120,189.6
144,0.14,18:53,119,189.6
145,0.14,20:19,117,189.6
146,0.14,20:01,116,190.3
147,0.14,21:59,115,190.3
148,0.14,19:43,114,190.3
149,0.14,18:37,113,190.9
150,0.14,16:58,113,190.9
151,0.15,18:07,112,190.9
152,0.15,16:58,108,190.9
153,0.15,15:46,107,190.9
154,0.15,15:46,106,190.9
155,0.15,16:21,106,190.9
156,0.15,16:45,107,191.6
157,0.15,18:37,108,191.6
158,0.15,22:21,108,190.9
159,0.15,25:18,106,190.9
160,0.15,25:18,106,190.9
161,0.15,24:50,105,190.9
162,0.15,23:07,105,190.3
163,0.15,23:31,105,190.3
164,0.16,21:17,106,190.3
165,0.16,21:17,107,190.3
166,0.16,20:57,107,190.3
167,0.16,20:01,107,190.3
168,0.16,18:37,107,190.3
169,0.16,17:25,107,189.6
170,0.16,18:07,106,189.6
171,0.16,18:37,104,189.6
172,0.16,17:52,103,189.6
173,0.16,18:22,104,189.6
174,0.16,20:01,105,189.6
175,0.17,20:19,106,189.6
176,0.17,20:57,107,189.6
177,0.17,22:43,107,190.3
178,0.17,20:57,108,190.3
179,0.17,19:26,110,190.3
180,0.17,17:11,108,190.3
181,0.17,15:57,106,190.3
182,0.17,16:33,106,190.3
