elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,90,186.4
1,0.0,,67,186.4
2,0.0,,67,186.4
3,0.0,,68,186.4
4,0.0,,68,186.4
5,0.0,,68,186.4
6,0.0,,68,185.7
7,0.0,,68,185.7
8,0.0,,68,185.7
9,0.0,,69,185.0
10,0.0,46:14,69,184.4
11,0.0,23:31,70,184.4
12,0.01,15:46,71,184.4
13,0.01,11:58,73,184.4
14,0.01,9:38,75,184.4
15,0.01,9:47,77,184.4
16,0.01,9:51,79,184.4
17,0.01,10:05,82,183.7
18,0.01,12:39,85,183.7
19,0.01,16:58,89,183.7
20,0.01,25:47,92,183.7
21,0.02,25:47,94,183.7
22,0.02,24:50,98,183.7
23,0.02,17:52,96,183.7
24,0.02,12:18,97,183.1
25,0.02,10:23,98,183.1
26,0.02,11:10,100,183.1
27,0.02,11:52,102,182.4
28,0.03,11:58,103,182.4
29,0.03,13:24,103,182.4
30,0.03,13:01,105,182.4
31,0.03,12:25,106,182.4
32,0.03,12:18,107,182.4
33,0.03,12:53,109,182.4
34,0.03,12:53,110,182.4
35,0.03,13:01,111,181.8
36,0.04,13:32,113,181.8
37,0.04,13:49,114,181.8
38,0.04,13:32,116,181.8
39,0.04,13:08,117,181.8
40,0.04,13:08,118,181.8
41,0.04,12:11,119,181.8
42,0.04,11:39,118,181.1
43,0.05,10:59,118,181.1
44,0.05,11:16,118,181.1
45,0.05,11:21,119,181.1
46,0.05,12:46,120,181.1
47,0.05,14:07,121,181.1
48,0.05,15:24,122,181.1
49,0.05,15:46,123,181.1
50,0.05,16:09,123,181.1
51,0.05,15:35,124,181.1
52,0.06,14:34,124,181.1
53,0.06,13:01,124,180.4
54,0.06,12:53,124,180.4
55,0.06,12:32,124,180.4
56,0.06,12:04,125,180.4
57,0.06,11:39,126,180.4
58,0.06,12:25,126,179.8
59,0.06,12:46,126,179.8
60,0.07,13:24,127,179.8
61,0.07,13:32,127,179.8
62,0.07,13:49,127,179.8
63,0.07,14:25,127,179.1
64,0.07,14:34,127,179.1
65,0.07,13:58,126,179.1
66,0.07,14:16,126,179.1
67,0.07,14:16,125,179.1
68,0.08,13:49,125,179.1
69,0.08,13:24,124,179.1
70,0.08,13:24,124,179.1
71,0.08,13:32,124,179.1
72,0.08,14:07,124,178.5
73,0.08,14:07,123,178.5
74,0.08,14:34,123,178.5
75,0.08,14:54,122,178.5
76,0.09,12:46,122,178.5
77,0.09,12:32,122,178.5
78,0.09,11:52,123,178.5
79,0.09,11:33,123,178.5
99,0.09,152:24,98,177.2
100,0.09,156:51,98,177.2
101,0.09,96:49,96,177.2
102,0.1,72:29,98,177.2
103,0.1,59:36,102,177.2
104,0.1,11:45,108,177.2
105,0.1,11:27,110,177.2
106,0.1,11:39,110,176.5
107,0.1,11:52,111,176.5
108,0.1,11:45,111,176.5
109,0.1,11:58,111,175.9
110,0.11,11:58,112,175.9
111,0.11,12:04,112,175.2
112,0.11,12:11,113,175.2
113,0.11,13:16,114,175.9
114,0.11,13:08,115,175.9
115,0.11,12:39,116,175.9
116,0.11,14:25,117,175.2
117,0.11,14:44,118,175.2
118,0.12,13:24,118,175.2
119,0.12,12:11,119,175.2
120,0.12,12:25,118,175.2
121,0.12,11:39,118,174.5
122,0.12,11:16,118,174.5
123,0.12,11:52,118,174.5
124,0.12,13:49,118,174.5
125,0.13,14:16,117,173.9
126,0.13,13:49,117,173.9
127,0.13,13:49,118,173.9
128,0.13,13:49,118,173.9
129,0.13,13:49,118,173.9
130,0.13,14:07,118,173.2
131,0.13,14:25,119,173.2
132,0.13,14:54,120,173.2
133,0.13,14:34,120,173.2
134,0.14,14:44,120,172.6
135,0.14,14:07,121,172.6
136,0.14,13:24,120,172.6
137,0.14,13:16,119,172.6
138,0.14,13:01,119,172.6
139,0.14,12:25,120,172.6
140,0.14,13:08,121,172.6
141,0.14,13:32,121,171.9
142,0.15,13:24,121,171.9
143,0.15,12:39,122,171.9
144,0.15,12:25,122,171.9
145,0.15,12:04,123,171.9
146,0.15,11:39,123,171.9
147,0.15,11:52,124,171.3
148,0.15,12:25,124,171.3
149,0.16,12:04,125,171.3
150,0.16,11:39,125,171.3
151,0.16,11:45,126,171.3
152,0.16,11:52,126,171.3
153,0.16,11:52,126,171.3
154,0.16,12:18,126,171.3
155,0.16,12:53,127,171.3
156,0.17,12:32,127,171.3
157,0.17,12:11,128,171.3
158,0.17,12:11,128,171.3
159,0.17,12:11,128,171.3
160,0.17,12:11,129,171.3
161,0.17,12:53,129,171.3
162,0.17,12:46,128,171.9
163,0.17,12:46,128,171.9
164,0.18,11:39,129,171.9
165,0.18,11:27,130,171.9
166,0.18,10:59,130,171.9
167,0.18,11:05,130,171.9
168,0.18,11:16,130,171.9
169,0.18,11:52,131,171.9
170,0.19,11:33,132,171.9
171,0.19,11:05,132,171.9
172,0.19,10:48,132,171.9
173,0.19,10:59,133,171.9
174,0.19,11:16,133,171.9
175,0.19,11:27,132,172.6
176,0.19,12:18,132,172.6
177,0.2,13:01,132,171.9
178,0.2,13:01,132,171.9
179,0.2,13:08,132,171.9
180,0.2,13:41,131,172.6
181,0.2,12:53,132,172.6
182,0.2,12:32,132,172.6
183,0.2,12:53,133,172.6
184,0.2,13:41,133,172.6
185,0.21,13:16,134,172.6
186,0.21,15:14,134,172.6
187,0.21,14:25,134,172.6
188,0.21,13:41,134,172.6
189,0.21,12:46,134,172.6
190,0.21,12:46,133,172.6
191,0.21,11:58,134,172.6
192,0.21,12:11,134,172.6
193,0.22,11:45,134,173.2
194,0.22,12:18,134,173.2
195,0.22,12:25,134,173.2
196,0.22,13:08,134,173.2
197,0.22,14:07,133,173.2
198,0.22,14:07,133,173.2
199,0.22,13:16,133,173.2
200,0.22,12:46,134,173.2
201,0.23,12:11,134,173.2
202,0.23,12:39,135,173.2
203,0.23,12:53,135,173.2
204,0.23,12:46,135,173.2
205,0.23,12:46,135,173.2
206,0.23,11:52,135,173.2
207,0.23,10:48,136,173.2
