elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,86,213.3
1,0.0,14:07,86,213.3
2,0.0,12:11,86,213.3
3,0.0,11:29,88,213.3
4,0.01,11:32,89,213.3
5,0.01,11:45,90,213.9
6,0.01,10:54,92,213.9
7,0.01,11:10,93,213.9
8,0.01,11:27,97,213.9
9,0.01,11:52,99,213.9
10,0.01,11:58,101,213.9
11,0.02,13:01,102,213.9
12,0.02,13:49,102,213.9
13,0.02,14:44,102,213.9
14,0.02,14:07,103,213.9
15,0.02,13:32,103,213.9
16,0.02,13:08,103,213.9
17,0.02,12:39,103,213.3
18,0.02,12:18,103,213.3
19,0.03,12:32,104,213.3
20,0.03,12:18,104,213.3
21,0.03,12:18,106,213.9
22,0.03,12:25,107,213.9
23,0.03,12:39,109,213.9
24,0.03,13:08,110,213.9
25,0.03,15:14,111,213.9
26,0.03,16:33,111,214.6
27,0.03,17:25,112,214.6
28,0.04,16:21,112,214.6
29,0.04,15:24,112,214.6
30,0.04,14:16,114,214.6
31,0.04,13:41,115,214.6
32,0.04,12:46,115,214.6
33,0.04,12:39,115,214.6
34,0.04,12:53,114,214.6
35,0.05,11:58,115,213.9
36,0.05,11:21,115,214.6
37,0.05,12:04,118,214.6
38,0.05,11:58,119,214.6
39,0.05,12:25,119,214.6
40,0.05,12:32,120,214.6
41,0.05,12:25,118,214.6
42,0.05,12:11,119,214.6
43,0.06,12:32,118,214.6
44,0.06,12:18,117,213.9
45,0.06,13:01,119,213.9
46,0.06,13:58,119,214.6
47,0.06,13:49,119,214.6
48,0.06,14:07,118,214.6
49,0.06,13:24,120,214.6
50,0.06,13:16,119,214.6
51,0.07,12:25,119,215.2
52,0.07,12:11,120,214.6
53,0.07,11:45,122,214.6
54,0.07,11:45,122,214.6
55,0.07,11:45,120,214.6
56,0.07,11:52,121,213.9
57,0.07,11:27,121,213.9
58,0.08,12:04,121,213.9
59,0.08,12:53,123,213.9
60,0.08,13:41,123,213.9
61,0.08,14:34,122,213.9
62,0.08,14:34,125,213.9
63,0.08,14:44,123,213.9
64,0.08,14:07,126,213.9
65,0.08,13:32,126,213.9
66,0.09,12:53,126,213.9
67,0.09,13:01,125,213.9
68,0.09,12:46,126,213.3
69,0.09,12:11,127,213.3
70,0.09,11:58,128,212.6
71,0.09,12:46,128,212.6
72,0.09,13:24,128,212.6
73,0.09,13:16,128,212.6
74,0.1,14:16,128,212.6
75,0.1,14:16,129,212.6
76,0.1,14:07,129,211.9
77,0.1,13:49,128,211.9
78,0.1,13:58,128,211.9
79,0.1,13:58,128,211.9
80,0.1,13:49,129,211.3
81,0.1,13:08,129,211.3
82,0.11,13:24,130,211.3
83,0.11,13:08,130,211.3
84,0.11,13:01,130,211.3
85,0.11,11:45,130,210.6
86,0.11,11:52,130,210.6
87,0.11,11:39,131,210.6
88,0.11,11:45,130,210.0
89,0.11,12:11,130,210.6
90,0.12,13:41,129,210.6
91,0.12,13:58,130,210.6
92,0.12,14:07,130,210.0
93,0.12,14:25,130,210.0
94,0.12,14:34,130,210.0
95,0.12,15:14,131,210.0
96,0.12,15:46,131,210.0
97,0.12,15:24,131,210.0
98,0.13,14:34,131,210.0
99,0.13,13:24,131,210.0
100,0.13,12:04,131,210.0
101,0.13,11:45,131,209.3
102,0.13,11:27,131,209.3
103,0.13,11:21,131,208.7
104,0.13,11:21,129,208.7
105,0.13,12:25,128,208.0
106,0.14,12:32,127,208.0
107,0.14,12:39,128,207.3
108,0.14,13:01,127,207.3
109,0.14,13:08,127,207.3
110,0.14,12:18,127,206.7
111,0.14,12:11,127,206.7
112,0.14,12:04,129,206.7
113,0.15,12:11,129,206.7
114,0.15,12:11,129,206.7
115,0.15,12:39,129,206.7
116,0.15,12:46,129,207.3
117,0.15,13:24,129,208.0
118,0.15,13:49,131,208.0
119,0.15,13:24,129,207.3
120,0.15,13:41,130,207.3
121,0.16,13:49,129,207.3
122,0.16,13:41,128,207.3
123,0.16,13:01,128,207.3
124,0.16,13:16,129,206.7
125,0.16,12:46,129,206.7
126,0.16,12:18,129,206.0
127,0.16,11:52,130,206.0
128,0.17,12:04,130,206.0
129,0.17,12:25,129,205.4
130,0.17,12:46,129,205.4
131,0.17,13:08,127,205.4
132,0.17,13:08,127,205.4
133,0.17,13:32,127,204.7
134,0.17,13:32,128,204.7
135,0.17,13:49,127,205.4
136,0.17,13:41,128,205.4
137,0.18,13:32,128,205.4
138,0.18,13:32,128,205.4
139,0.18,13:49,128,205.4
140,0.18,13:58,127,204.7
141,0.18,13:58,127,204.7
142,0.18,14:25,127,204.7
143,0.18,13:58,126,204.7
144,0.18,13:16,127,204.1
145,0.19,12:53,127,204.1
146,0.19,12:39,128,203.4
147,0.19,12:25,128,203.4
148,0.19,12:25,129,202.8
149,0.19,12:18,128,202.1
150,0.19,12:04,128,202.1
151,0.19,11:58,128,202.1
152,0.2,11:45,128,202.1
153,0.2,11:45,127,201.4
154,0.2,12:04,128,201.4
155,0.2,12:04,129,201.4
156,0.2,12:25,129,201.4
157,0.2,12:53,128,201.4
158,0.2,12:32,127,200.8
159,0.2,12:53,127,200.8
160,0.21,13:01,127,199.5
161,0.21,13:01,127,198.8
162,0.21,12:32,128,198.2
163,0.21,12:53,127,198.2
164,0.21,11:58,129,198.2
165,0.21,12:04,130,198.2
166,0.21,11:39,130,198.8
167,0.22,12:25,131,199.5
168,0.22,12:46,130,199.5
169,0.22,13:41,131,200.1
170,0.22,13:16,131,200.8
171,0.22,14:25,132,200.8
172,0.22,14:16,131,200.8
173,0.22,14:07,131,200.8
174,0.22,13:58,129,200.8
175,0.22,14:44,127,200.8
176,0.23,14:25,126,200.1
177,0.23,13:41,126,200.1
178,0.23,14:07,127,199.5
179,0.23,14:44,128,199.5
180,0.23,15:04,128,198.8
181,0.23,15:14,127,198.2
182,0.23,15:57,129,198.2
183,0.23,15:14,129,198.2
184,0.24,14:34,127,197.5
185,0.24,14:07,127,197.5
186,0.24,14:25,128,197.5
187,0.24,14:54,127,197.5
188,0.24,15:35,126,197.5
189,0.24,14:34,125,196.9
190,0.24,14:16,127,196.9
191,0.24,13:16,126,196.9
192,0.24,13:16,126,196.9
193,0.25,13:01,128,196.9
194,0.25,13:32,128,196.9
195,0.25,13:24,129,196.9
196,0.25,13:16,127,196.9
197,0.25,12:39,127,196.9
198,0.25,12:04,125,196.2
199,0.25,12:18,123,196.2
200,0.26,12:25,124,196.2
201,0.26,12:32,125,196.2
202,0.26,13:08,125,196.2
203,0.26,13:01,123,196.2
204,0.26,12:25,122,195.5
205,0.26,12:53,123,195.5
206,0.26,13:24,124,195.5
207,0.26,12:53,124,195.5
208,0.27,13:08,124,194.9
209,0.27,13:24,124,194.9
210,0.27,13:16,123,194.9
211,0.27,12:46,123,194.9
305,0.27,1166:11,93,189.6
306,0.27,1219:12,92,189.0
307,0.27,506:04,91,189.0
308,0.27,352:55,91,189.0
309,0.28,273:41,96,189.0
310,0.28,273:41,97,189.6
311,0.28,11:10,97,189.6
312,0.28,12:04,98,190.3
313,0.28,12:25,97,190.3
314,0.28,12:04,97,190.9
315,0.28,11:45,97,191.6
316,0.28,12:11,97,191.6
317,0.29,12:04,97,191.6
318,0.29,12:25,97,192.3
319,0.29,12:46,99,192.3
320,0.29,13:24,101,192.3
321,0.29,13:24,103,192.3
322,0.29,13:24,105,192.3
323,0.29,13:24,106,192.3
324,0.29,13:41,107,192.9
325,0.3,13:49,109,192.9
326,0.3,14:07,110,192.9
327,0.3,14:25,111,192.9
328,0.3,13:49,111,192.9
329,0.3,14:07,112,192.9
330,0.3,14:54,114,193.6
331,0.3,14:44,115,193.6
332,0.3,14:44,114,193.6
333,0.31,14:34,116,193.6
334,0.31,13:58,116,193.6
335,0.31,12:25,117,193.6
336,0.31,11:21,119,193.6
337,0.31,10:48,120,193.6
338,0.31,11:05,122,193.6
339,0.31,11:10,123,193.6
340,0.32,11:39,124,193.6
341,0.32,12:53,126,194.2
342,0.32,13:24,126,194.2
343,0.32,12:53,126,194.2
344,0.32,12:18,126,194.2
345,0.32,12:25,126,194.2
346,0.32,11:58,126,194.2
347,0.32,11:39,126,194.2
348,0.33,11:21,126,194.9
349,0.33,12:18,125,194.9
350,0.33,12:32,126,194.9
351,0.33,12:32,126,194.2
352,0.33,12:46,128,194.2
353,0.33,13:24,127,193.6
354,0.33,12:25,126,193.6
355,0.34,11:58,126,193.6
356,0.34,12:11,128,193.6
357,0.34,12:18,128,193.6
358,0.34,12:46,125,193.6
359,0.34,13:32,125,193.6
360,0.34,14:16,125,194.2
361,0.34,14:54,126,193.6
362,0.34,16:33,128,193.6
363,0.34,14:44,130,193.6
364,0.35,15:04,129,193.6
365,0.35,13:49,131,193.6
366,0.35,13:32,131,193.6
367,0.35,13:08,133,194.2
368,0.35,16:09,133,194.2
369,0.35,16:45,134,194.9
370,0.35,19:09,134,194.9
371,0.35,20:01,134,194.9
372,0.35,17:52,136,194.9
373,0.36,14:07,136,194.9
374,0.36,12:18,136,194.9
