elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,86,
1,0.0,,87,
2,0.0,,89,
3,0.0,,89,
4,0.0,,89,
5,0.0,,88,
6,0.0,,88,
7,0.0,,87,
8,0.0,,86,
9,0.0,,85,
10,0.0,,85,
11,0.0,,85,
12,0.0,,85,
13,0.0,,85,
14,0.0,,85,
15,0.0,,86,
16,0.0,,86,
17,0.0,,86,
18,0.0,,86,
19,0.0,,87,
20,0.0,,87,
21,0.0,,86,
22,0.0,,86,
23,0.0,,86,
24,0.0,,85,
25,0.0,447:02,85,
26,0.0,149:00,85,
27,0.0,74:30,85,
28,0.0,47:53,86,
29,0.0,35:17,86,
30,0.0,29:09,86,
31,0.0,25:47,87,
32,0.0,23:56,87,
33,0.01,21:59,87,
34,0.01,20:01,88,
35,0.01,17:52,87,
36,0.01,16:09,88,
37,0.01,14:54,89,
38,0.01,13:58,90,
39,0.01,12:46,91,
40,0.01,12:11,92,
41,0.02,11:45,93,
42,0.02,11:16,96,
43,0.02,10:59,98,
44,0.02,11:05,101,
45,0.02,11:05,103,
46,0.02,10:59,105,
47,0.03,11:05,107,
48,0.03,11:05,108,
49,0.03,10:59,110,
50,0.03,10:54,111,
51,0.03,10:54,112,
52,0.03,10:48,112,
53,0.03,10:43,113,
54,0.04,10:43,113,
55,0.04,10:43,114,
56,0.04,10:38,114,
57,0.04,10:38,115,
58,0.04,10:38,115,
59,0.04,10:33,116,
60,0.05,10:33,116,
61,0.05,10:33,115,
62,0.05,10:33,115,
63,0.05,10:33,115,
64,0.05,10:38,115,
65,0.05,10:38,115,
66,0.05,10:43,115,
67,0.06,10:43,115,
68,0.06,10:43,116,
69,0.06,10:43,115,
70,0.06,10:43,116,
71,0.06,10:43,115,
72,0.06,10:43,115,
73,0.07,10:43,116,
74,0.07,10:43,116,
75,0.07,10:43,117,
76,0.07,10:38,117,
77,0.07,10:38,118,
78,0.07,10:33,119,
79,0.08,10:28,119,
80,0.08,10:23,120,
81,0.08,10:23,121,
82,0.08,10:18,121,
83,0.08,10:18,122,
84,0.08,10:18,122,
85,0.08,10:18,123,
86,0.09,10:18,124,
87,0.09,10:18,124,
88,0.09,10:18,125,
89,0.09,10:18,125,
90,0.09,10:18,125,
91,0.09,10:18,125,
92,0.1,10:18,125,
93,0.1,10:18,126,
94,0.1,10:18,125,
95,0.1,10:18,125,
