elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,78,189.6
1,0.0,,67,189.0
2,0.0,11:39,68,188.3
3,0.01,11:10,70,188.3
4,0.01,10:56,70,187.7
5,0.01,10:48,71,187.0
6,0.01,10:28,72,187.0
7,0.01,10:14,74,186.4
8,0.01,10:14,75,186.4
9,0.02,10:14,77,186.4
10,0.02,10:09,79,186.4
11,0.02,10:14,81,185.7
12,0.02,12:46,82,185.7
13,0.02,16:58,83,185.0
14,0.02,14:54,87,184.4
15,0.02,15:14,87,183.7
16,0.02,14:59,89,183.7
17,0.03,11:27,90,183.1
18,0.03,9:43,94,183.1
19,0.03,12:32,95,183.1
20,0.03,13:41,96,183.1
21,0.03,16:03,98,183.1
22,0.03,17:52,99,182.4
23,0.03,17:11,100,182.4
24,0.03,15:24,101,182.4
25,0.03,16:09,99,181.8
26,0.04,15:24,98,181.8
27,0.04,13:41,98,181.1
28,0.04,13:08,98,181.1
29,0.04,11:58,98,181.1
30,0.04,10:48,101,181.1
31,0.04,10:18,106,181.1
32,0.04,10:59,107,181.1
33,0.05,11:45,108,180.4
34,0.05,12:11,109,180.4
35,0.05,11:39,110,180.4
36,0.05,12:04,110,180.4
37,0.05,12:39,111,180.4
38,0.05,12:25,112,180.4
39,0.05,12:32,112,180.4
40,0.05,13:41,112,180.4
41,0.06,12:53,113,179.8
42,0.06,12:32,113,179.8
43,0.06,12:32,114,179.1
44,0.06,12:18,114,179.1
45,0.06,12:04,114,179.1
46,0.06,12:04,115,179.1
47,0.07,11:10,116,179.1
48,0.07,11:21,115,178.5
49,0.07,11:21,116,178.5
50,0.07,11:52,117,178.5
51,0.07,12:11,117,178.5
52,0.07,13:01,117,177.8
53,0.07,12:46,117,177.8
54,0.07,12:53,117,177.2
55,0.08,12:32,117,177.2
56,0.08,11:33,117,177.2
57,0.08,11:21,117,177.2
58,0.08,12:11,117,176.5
59,0.08,12:11,118,176.5
60,0.08,12:53,118,176.5
61,0.08,15:35,119,176.5
62,0.08,16:33,119,175.9
63,0.09,14:34,119,175.9
64,0.09,14:44,120,175.9
65,0.09,14:07,120,175.2
66,0.09,13:32,119,175.2
67,0.09,14:34,119,175.2
68,0.09,16:45,120,175.2
69,0.09,17:52,120,175.2
70,0.09,16:45,120,175.2
71,0.09,16:33,120,175.2
72,0.1,14:34,120,175.2
73,0.1,12:32,120,175.2
74,0.1,11:45,121,175.2
75,0.1,11:39,121,174.5
76,0.1,11:27,120,175.2
77,0.1,11:05,120,175.2
78,0.1,11:33,120,175.2
79,0.11,11:39,118,175.2
80,0.11,11:45,117,175.2
81,0.11,11:58,117,174.5
82,0.11,12:11,117,174.5
83,0.11,12:46,116,174.5
84,0.11,12:04,116,174.5
85,0.11,14:07,116,174.5
86,0.11,13:32,115,175.2
87,0.12,11:39,115,175.2
88,0.12,9:47,115,175.2
89,0.12,10:48,116,174.5
90,0.12,9:34,117,174.5
91,0.12,9:56,117,174.5
92,0.12,11:21,118,173.9
93,0.13,13:01,118,173.9
94,0.13,11:52,119,173.2
95,0.13,11:10,119,173.2
96,0.13,10:28,120,173.2
97,0.13,10:43,120,173.2
98,0.13,10:43,120,173.2
99,0.14,10:43,120,172.6
100,0.14,10:38,121,172.6
101,0.14,10:59,120,172.6
102,0.14,10:48,120,172.6
103,0.14,11:21,119,171.9
104,0.14,11:52,118,171.9
105,0.14,12:46,118,171.3
106,0.14,12:32,118,171.3
107,0.15,12:53,118,171.3
108,0.15,12:46,118,171.3
109,0.15,12:46,119,171.3
110,0.15,13:32,120,171.3
111,0.15,14:07,120,171.3
112,0.15,15:04,119,171.3
113,0.15,15:14,119,171.3
114,0.15,14:44,119,170.6
115,0.16,15:04,119,170.6
116,0.16,14:44,118,170.6
117,0.16,13:58,119,170.6
118,0.16,13:49,119,170.6
119,0.16,13:49,118,169.9
120,0.16,12:11,118,169.9
121,0.16,11:33,118,169.9
122,0.16,11:33,117,169.9
123,0.17,11:05,118,169.9
124,0.17,11:16,117,169.9
125,0.17,12:11,117,169.9
126,0.17,12:46,118,169.3
127,0.17,11:52,118,169.3
128,0.17,12:18,118,169.3
129,0.17,12:18,119,169.3
130,0.18,12:25,120,168.6
131,0.18,12:46,122,168.6
132,0.18,13:58,124,168.6
133,0.18,14:25,124,168.6
134,0.18,14:07,124,168.6
135,0.18,13:58,124,168.6
136,0.18,13:41,124,168.6
137,0.18,13:16,124,168.6
138,0.19,12:53,124,169.3
139,0.19,12:46,124,169.3
140,0.19,12:32,124,169.9
141,0.19,12:39,124,169.3
142,0.19,12:11,123,169.3
143,0.19,12:18,123,169.3
144,0.19,12:18,123,169.3
145,0.19,12:18,123,169.3
146,0.2,12:18,123,169.3
147,0.2,12:32,122,169.3
148,0.2,12:18,120,169.9
149,0.2,12:46,120,169.9
150,0.2,13:01,121,169.9
151,0.2,13:01,121,169.9
152,0.2,13:01,120,169.9
153,0.21,12:53,120,169.9
154,0.21,12:53,119,169.9
155,0.21,12:39,119,169.9
156,0.21,12:46,119,169.9
157,0.21,12:25,121,169.9
158,0.21,12:39,121,169.9
159,0.21,12:04,122,169.9
160,0.21,12:11,122,169.9
161,0.22,12:04,122,170.6
162,0.22,12:25,122,170.6
163,0.22,11:27,123,170.6
164,0.22,11:52,122,170.6
165,0.22,11:27,122,170.6
166,0.22,11:33,122,170.6
167,0.22,11:33,123,170.6
168,0.23,13:01,122,171.3
169,0.23,13:32,122,171.3
170,0.23,14:16,123,171.3
171,0.23,15:14,123,171.3
172,0.23,15:57,122,170.6
173,0.23,15:24,122,170.6
174,0.23,14:54,123,171.3
175,0.23,14:25,124,171.3
176,0.23,13:32,123,171.9
177,0.24,13:58,123,171.9
178,0.24,14:16,122,171.9
179,0.24,13:58,122,171.9
180,0.24,13:41,122,171.9
181,0.24,13:24,123,171.9
182,0.24,12:46,122,171.3
183,0.24,12:04,122,171.9
184,0.25,11:58,122,171.9
185,0.25,12:11,122,171.3
186,0.25,12:25,122,171.9
187,0.25,12:46,122,171.9
188,0.25,13:08,122,171.9
189,0.25,13:16,122,171.9
190,0.25,13:08,123,171.9
191,0.25,13:08,122,171.9
192,0.26,12:39,122,171.9
193,0.26,12:11,122,171.9
194,0.26,12:18,122,172.6
195,0.26,12:18,122,172.6
196,0.26,11:10,122,172.6
197,0.26,10:48,123,172.6
198,0.26,10:43,123,171.9
199,0.27,10:23,123,171.9
200,0.27,10:23,123,171.9
