elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,137,181.1
1,0.0,,137,181.1
2,0.0,,87,181.1
3,0.0,,87,181.1
4,0.0,178:48,89,181.1
5,0.0,38:19,90,181.1
6,0.0,17:38,92,181.8
7,0.01,10:38,94,182.4
8,0.01,9:03,95,183.1
9,0.01,9:26,96,183.1
10,0.01,10:59,97,183.1
11,0.01,12:46,99,183.1
12,0.01,18:07,99,183.1
13,0.01,19:26,99,183.1
14,0.01,16:21,99,183.1
15,0.02,13:41,99,182.4
16,0.02,18:07,99,182.4
17,0.02,17:52,99,182.4
18,0.02,17:11,100,182.4
19,0.02,15:24,100,181.8
20,0.02,17:25,101,181.8
21,0.02,14:16,102,181.8
22,0.02,13:58,103,181.8
23,0.02,13:58,105,181.1
24,0.03,12:46,107,181.1
25,0.03,11:45,110,180.4
26,0.03,11:16,114,180.4
27,0.03,10:18,117,180.4
28,0.03,10:00,120,180.4
29,0.03,10:23,124,180.4
30,0.04,10:23,127,181.1
31,0.04,10:09,130,181.1
32,0.04,10:59,132,181.1
33,0.04,11:45,133,181.1
34,0.04,12:46,134,181.8
35,0.04,13:32,134,181.8
36,0.04,14:54,135,181.8
37,0.04,16:33,134,182.4
38,0.05,15:35,135,182.4
39,0.05,15:24,135,182.4
40,0.05,14:44,136,183.1
41,0.05,13:49,136,183.1
42,0.05,13:24,136,183.7
43,0.05,14:07,135,183.7
44,0.05,14:07,136,183.7
45,0.05,14:07,136,184.4
46,0.05,15:35,135,184.4
47,0.06,15:46,135,184.4
48,0.06,14:54,135,185.0
49,0.06,15:46,135,185.0
50,0.06,15:24,134,185.7
51,0.06,14:07,133,185.7
52,0.06,12:53,133,185.7
53,0.06,12:53,132,186.4
54,0.06,12:18,130,186.4
55,0.07,12:25,129,186.4
56,0.07,12:18,127,187.0
57,0.07,12:53,127,187.0
58,0.07,12:53,126,187.7
59,0.07,12:46,121,188.3
60,0.07,13:08,121,188.3
61,0.07,13:32,121,189.0
62,0.07,14:07,127,189.0
63,0.08,14:44,127,189.0
64,0.08,15:57,127,189.0
65,0.08,16:09,127,189.0
66,0.08,16:09,128,189.0
67,0.08,13:58,128,189.0
68,0.08,12:53,126,189.0
69,0.08,11:45,127,189.6
70,0.08,11:33,128,189.6
71,0.09,11:21,129,189.6
72,0.09,11:33,129,190.3
73,0.09,12:11,130,190.3
74,0.09,12:18,130,190.3
75,0.09,12:39,131,190.3
76,0.09,12:11,131,190.3
77,0.09,12:25,132,190.9
78,0.1,12:25,132,190.9
79,0.1,11:52,132,190.9
80,0.1,11:33,133,191.6
81,0.1,11:27,134,191.6
82,0.1,11:39,134,192.3
83,0.1,11:45,135,192.3
84,0.1,12:18,136,192.3
85,0.11,11:52,137,192.9
86,0.11,11:52,137,192.9
87,0.11,11:52,138,192.3
88,0.11,11:10,138,192.3
89,0.11,10:48,138,192.3
90,0.11,11:10,138,192.9
91,0.11,12:11,137,192.9
92,0.12,11:58,137,192.9
93,0.12,13:16,137,193.6
94,0.12,13:16,137,193.6
95,0.12,13:01,137,193.6
96,0.12,12:32,137,194.2
97,0.12,12:53,137,194.2
98,0.12,12:18,136,194.9
99,0.12,11:58,136,194.9
100,0.13,11:21,135,195.5
101,0.13,11:21,134,195.5
102,0.13,11:21,134,196.2
103,0.13,11:21,134,196.9
104,0.13,12:53,134,196.9
105,0.13,14:25,134,196.9
106,0.13,14:34,134,196.9
107,0.13,14:34,133,196.9
108,0.14,14:44,133,196.9
109,0.14,14:34,132,196.9
110,0.14,13:49,133,196.9
111,0.14,13:24,133,196.9
112,0.14,13:01,133,196.9
113,0.14,12:53,133,197.5
114,0.14,12:46,132,197.5
115,0.14,12:53,132,198.2
116,0.15,13:58,132,198.8
117,0.15,14:34,132,198.8
118,0.15,14:07,132,199.5
119,0.15,13:32,132,199.5
135,0.15,138:15,126,198.2
136,0.15,106:01,127,198.2
137,0.15,70:01,127,198.2
138,0.15,57:55,126,198.2
139,0.16,45:27,126,198.8
140,0.16,45:27,126,198.8
141,0.16,11:10,125,198.8
142,0.16,12:11,125,198.8
143,0.16,12:32,124,199.5
144,0.16,12:32,125,199.5
145,0.16,12:46,126,199.5
146,0.17,12:25,126,199.5
147,0.17,12:04,127,199.5
148,0.17,11:33,128,199.5
149,0.17,12:04,129,199.5
150,0.17,12:32,130,199.5
151,0.17,12:39,130,200.1
152,0.17,12:04,131,200.1
153,0.18,11:45,132,200.1
154,0.18,11:16,132,200.8
155,0.18,10:48,132,200.8
156,0.18,10:28,132,201.4
157,0.18,10:33,132,201.4
158,0.18,10:18,132,202.1
159,0.19,10:48,132,202.1
160,0.19,11:27,132,202.1
161,0.19,11:27,133,202.8
162,0.19,11:39,133,202.8
163,0.19,12:04,133,203.4
164,0.19,12:53,132,203.4
165,0.19,12:18,132,203.4
166,0.19,12:53,132,204.1
167,0.2,12:53,133,204.1
168,0.2,13:32,133,204.1
169,0.2,12:53,134,204.1
170,0.2,13:41,135,204.7
171,0.2,13:24,135,204.7
172,0.2,13:32,135,204.7
173,0.2,13:24,136,204.7
174,0.2,13:49,137,205.4
175,0.21,13:32,137,205.4
176,0.21,13:16,137,206.0
177,0.21,12:39,137,206.0
178,0.21,12:11,138,206.0
179,0.21,11:45,137,206.7
180,0.21,11:58,136,206.7
181,0.21,11:58,136,207.3
182,0.22,11:58,137,207.3
183,0.22,12:25,137,207.3
184,0.22,13:01,137,208.0
185,0.22,13:49,136,208.0
186,0.22,14:07,136,208.0
187,0.22,15:24,135,208.0
188,0.22,16:45,135,208.0
189,0.22,18:53,135,208.7
190,0.22,20:19,135,208.7
191,0.22,26:17,136,208.7
192,0.22,37:15,136,209.3
193,0.22,27:56,136,209.3
194,0.23,26:49,134,209.3
195,0.23,24:23,133,209.3
196,0.23,13:01,133,209.3
197,0.23,7:58,134,209.3
198,0.24,7:29,135,209.3
199,0.24,6:10,135,209.3
200,0.24,5:40,136,209.3
201,0.24,6:21,136,209.3
202,0.24,7:45,135,209.3
203,0.25,8:26,135,209.3
204,0.25,10:05,136,209.3
205,0.25,10:43,136,209.3
206,0.25,11:16,137,209.3
207,0.25,10:43,138,209.3
208,0.25,11:05,138,209.3
209,0.25,10:54,138,210.0
210,0.26,11:54,138,210.0
211,0.26,11:17,137,210.0
212,0.26,10:33,138,210.0
213,0.26,9:56,138,210.6
214,0.26,9:56,139,210.6
215,0.27,8:44,139,211.3
216,0.27,7:58,140,211.3
217,0.27,8:13,140,211.3
218,0.27,8:04,140,211.3
219,0.27,7:32,140,211.3
220,0.28,7:56,140,211.3
221,0.28,8:49,140,211.3
222,0.28,9:34,141,211.3
223,0.28,9:26,141,211.3
224,0.28,10:14,141,211.3
225,0.28,9:47,141,211.3
226,0.29,9:51,141,210.6
227,0.29,9:56,141,210.6
228,0.29,9:14,141,210.6
229,0.29,9:03,141,210.0
230,0.29,9:03,142,210.6
231,0.29,9:22,141,210.6
232,0.3,9:14,141,210.6
233,0.3,10:09,141,210.6
234,0.3,10:23,141,210.6
235,0.3,11:33,141,210.0
236,0.3,13:08,141,210.0
237,0.3,17:52,141,210.0
238,0.3,27:56,142,210.0
239,0.3,23:31,141,210.0
240,0.3,18:53,141,210.0
241,0.31,14:34,141,209.3
242,0.31,11:21,141,209.3
243,0.31,9:00,140,208.7
244,0.31,9:34,140,208.7
245,0.31,9:56,141,208.7
246,0.32,9:47,141,208.7
247,0.32,9:18,141,208.7
248,0.32,9:38,140,208.7
249,0.32,9:30,141,208.7
250,0.32,9:51,141,208.7
251,0.32,10:28,141,208.0
252,0.32,11:10,141,208.0
253,0.33,12:39,140,208.0
254,0.33,13:01,140,207.3
255,0.33,12:11,139,207.3
256,0.33,11:39,139,207.3
257,0.33,11:39,138,206.7
258,0.33,10:43,138,206.7
259,0.33,10:33,138,206.7
260,0.34,11:16,137,206.7
261,0.34,11:52,137,207.3
262,0.34,12:11,137,207.3
263,0.34,12:18,137,207.3
264,0.34,12:39,138,207.3
265,0.34,11:58,137,207.3
266,0.34,11:10,137,207.3
267,0.35,11:05,138,208.0
268,0.35,10:54,138,208.0
269,0.35,11:05,137,207.3
270,0.35,11:45,137,207.3
271,0.35,12:39,138,206.7
272,0.35,13:16,137,206.7
273,0.35,13:16,137,206.0
274,0.36,13:16,137,206.0
275,0.36,12:18,137,206.7
276,0.36,11:10,138,206.7
277,0.36,10:28,138,206.7
278,0.36,10:14,139,206.7
279,0.36,9:38,138,206.7
280,0.36,10:05,138,206.7
281,0.37,10:43,138,206.7
282,0.37,11:10,137,206.7
283,0.37,11:33,137,206.7
284,0.37,12:39,138,206.7
285,0.37,12:18,139,206.7
286,0.37,12:46,139,206.7
287,0.37,12:46,139,206.7
288,0.38,12:32,139,206.7
289,0.38,12:11,139,206.7
290,0.38,11:45,138,206.0
291,0.38,11:39,138,206.0
292,0.38,11:10,138,206.7
293,0.38,11:52,138,206.7
294,0.38,12:18,137,206.7
295,0.39,13:01,137,206.7
296,0.39,12:18,137,206.7
297,0.39,12:25,137,206.0
298,0.39,11:39,137,206.0
299,0.39,11:16,138,206.0
300,0.39,11:05,138,206.0
301,0.39,11:16,138,206.0
302,0.4,10:38,138,206.7
303,0.4,10:14,138,206.7
304,0.4,9:56,138,206.7
305,0.4,9:30,138,206.7
306,0.4,9:43,137,206.7
307,0.4,10:23,137,206.0
308,0.41,10:54,136,206.0
309,0.41,10:28,136,206.0
310,0.41,11:39,135,206.0
311,0.41,11:33,135,206.0
312,0.41,11:27,135,206.0
313,0.41,11:10,135,206.0
314,0.41,11:45,133,206.0
315,0.42,11:05,133,205.4
316,0.42,10:28,133,205.4
317,0.42,10:28,133,204.7
318,0.42,10:33,133,204.7
319,0.42,11:05,134,204.7
320,0.42,11:33,134,204.7
321,0.42,12:46,134,204.7
322,0.43,13:16,134,204.7
323,0.43,14:34,136,204.7
324,0.43,14:34,136,204.7
325,0.43,14:34,135,204.7
326,0.43,14:44,136,204.7
327,0.43,14:07,136,204.1
328,0.43,12:53,136,204.1
329,0.43,13:01,136,204.1
330,0.44,12:46,136,204.1
331,0.44,12:04,136,203.4
332,0.44,12:25,137,202.8
333,0.44,12:11,136,202.8
334,0.44,11:45,135,202.8
335,0.44,11:05,136,202.8
336,0.44,11:16,135,202.1
337,0.45,10:59,135,202.1
338,0.45,10:54,135,202.1
339,0.45,10:48,135,201.4
340,0.45,11:05,135,201.4
341,0.45,11:39,134,201.4
342,0.45,12:25,134,201.4
343,0.45,13:41,135,201.4
344,0.45,14:44,134,201.4
345,0.46,15:04,134,201.4
346,0.46,13:32,134,200.8
347,0.46,12:25,133,200.8
348,0.46,11:52,134,201.4
349,0.46,11:10,134,201.4
350,0.46,10:38,134,201.4
351,0.47,10:33,134,201.4
352,0.47,10:59,133,201.4
353,0.47,11:05,132,201.4
354,0.47,11:10,132,201.4
355,0.47,11:33,133,201.4
