elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,98,163.4
1,0.0,20:37,98,162.7
2,0.0,41:15,98,162.1
3,0.0,61:56,99,161.4
4,0.0,23:19,100,161.4
5,0.0,21:17,101,162.1
6,0.01,16:45,102,162.7
7,0.01,13:58,102,162.7
8,0.01,11:58,105,163.4
9,0.01,14:54,104,163.4
10,0.01,16:58,105,163.4
11,0.01,20:57,106,163.4
12,0.01,20:37,106,163.4
13,0.01,22:21,107,164.0
14,0.01,23:31,106,164.0
15,0.01,22:21,105,164.0
16,0.01,21:59,105,163.4
17,0.02,20:57,104,163.4
18,0.02,19:43,102,162.7
19,0.02,17:25,102,162.7
20,0.02,15:24,101,162.1
21,0.02,16:33,101,162.1
22,0.02,18:37,103,162.1
23,0.02,19:43,103,161.4
24,0.02,20:57,103,161.4
25,0.02,23:07,104,161.4
26,0.02,19:09,104,161.4
27,0.02,20:01,105,162.1
28,0.02,21:17,104,162.1
29,0.03,22:21,104,162.1
30,0.03,23:07,103,162.1
31,0.03,27:56,103,162.1
32,0.03,23:31,102,162.1
33,0.03,18:22,101,162.1
34,0.03,17:11,101,162.1
35,0.03,16:21,101,162.7
36,0.03,15:24,102,162.7
37,0.03,15:14,103,163.4
38,0.03,17:11,104,163.4
39,0.04,16:58,105,163.4
40,0.04,18:07,105,163.4
41,0.04,21:59,105,162.7
42,0.04,22:43,105,162.7
43,0.04,20:37,105,162.1
44,0.04,19:43,104,162.1
45,0.04,16:21,105,162.1
46,0.04,13:01,106,162.1
47,0.04,11:52,107,161.4
48,0.05,11:21,108,160.8
49,0.05,11:05,109,160.8
50,0.05,10:54,109,160.1
51,0.05,12:11,109,159.4
52,0.05,12:53,109,158.8
53,0.05,13:08,109,158.8
54,0.05,14:34,108,159.4
55,0.05,16:58,107,159.4
56,0.05,17:11,107,159.4
57,0.05,18:37,107,160.1
58,0.06,17:11,108,159.4
59,0.06,15:46,109,159.4
60,0.06,14:34,111,158.8
61,0.06,13:08,112,158.8
62,0.06,13:16,113,158.8
63,0.06,15:46,113,158.8
64,0.06,16:58,114,158.8
65,0.06,18:22,113,158.8
66,0.06,18:37,113,158.8
67,0.07,17:11,112,158.8
68,0.07,16:45,111,158.8
