elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,124,105.6
1,0.0,24:23,127,105.6
2,0.0,48:46,126,105.6
3,0.0,73:05,126,105.6
4,0.0,97:32,125,106.3
5,0.0,121:55,125,106.3
6,0.0,,125,106.3
7,0.0,,126,106.3
8,0.0,,125,106.3
9,0.0,47:53,125,106.3
10,0.0,23:31,124,106.3
11,0.01,15:35,124,106.3
12,0.01,11:39,124,106.3
13,0.01,9:18,124,106.3
14,0.01,9:14,126,106.3
15,0.01,9:14,126,106.3
16,0.02,9:14,125,106.3
17,0.02,9:18,125,106.3
18,0.02,9:18,125,106.3
19,0.02,9:18,125,106.3
20,0.02,9:22,125,106.3
21,0.02,9:22,125,106.3
22,0.03,9:22,126,106.3
23,0.03,9:26,126,106.3
24,0.03,9:26,127,105.6
25,0.03,9:26,127,105.6
26,0.03,9:26,127,105.6
27,0.04,9:22,128,105.6
28,0.04,9:22,129,105.6
29,0.04,9:22,129,105.6
30,0.04,9:22,129,106.3
31,0.04,9:26,130,106.3
32,0.04,9:34,130,106.3
33,0.05,9:34,130,106.3
34,0.05,9:43,130,106.3
35,0.05,9:43,130,107.0
36,0.05,9:43,130,107.0
37,0.05,9:38,130,107.6
38,0.05,9:38,128,107.6
39,0.05,11:58,127,108.3
40,0.06,13:56,124,108.9
41,0.06,16:08,122,108.9
42,0.06,19:09,119,108.9
43,0.06,15:46,116,108.9
44,0.06,15:46,118,108.9
45,0.06,16:11,118,108.9
46,0.06,14:55,118,108.9
47,0.06,15:14,118,108.9
48,0.06,20:57,118,108.9
49,0.06,16:33,119,108.9
50,0.07,15:14,119,108.9
51,0.07,15:24,118,108.9
52,0.07,13:58,117,108.9
53,0.07,13:41,123,108.9
54,0.07,13:41,123,109.6
55,0.07,13:58,123,109.6
56,0.07,14:34,123,109.6
57,0.07,14:16,123,109.6
58,0.08,14:34,123,110.2
59,0.08,14:34,123,109.6
60,0.08,14:07,123,110.2
61,0.08,14:07,128,110.2
62,0.08,15:14,129,110.2
63,0.08,15:14,129,110.2
64,0.08,16:09,130,110.2
65,0.08,16:45,130,110.2
66,0.08,17:11,131,110.2
67,0.08,16:21,132,110.2
68,0.09,16:09,132,110.2
69,0.09,15:24,132,110.2
70,0.09,15:14,133,110.9
71,0.09,14:54,133,110.9
72,0.09,15:14,133,110.9
73,0.09,15:35,133,110.9
74,0.09,14:54,132,110.9
75,0.09,13:08,132,110.9
76,0.1,12:39,132,110.9
77,0.1,11:52,132,110.9
78,0.1,11:27,131,110.9
79,0.1,11:45,131,110.9
80,0.1,12:11,130,110.9
81,0.1,11:39,129,111.5
82,0.1,12:11,130,111.5
83,0.11,11:10,131,111.5
84,0.11,10:18,131,111.5
85,0.11,10:33,131,110.9
86,0.11,11:21,132,110.9
87,0.11,11:39,132,110.9
88,0.11,12:46,133,110.9
89,0.11,13:24,133,110.9
90,0.12,13:32,133,110.9
91,0.12,13:08,133,110.9
92,0.12,11:39,133,110.9
93,0.12,11:45,133,111.5
94,0.12,11:39,132,111.5
95,0.12,11:45,132,111.5
96,0.12,11:33,132,111.5
97,0.13,12:18,133,112.2
98,0.13,12:18,133,112.2
99,0.13,12:18,133,111.5
100,0.13,11:27,133,111.5
101,0.13,11:45,132,111.5
102,0.13,12:25,132,111.5
103,0.13,12:39,132,111.5
104,0.13,13:41,131,111.5
105,0.14,14:44,131,111.5
106,0.14,14:44,131,111.5
107,0.14,14:34,132,111.5
108,0.14,14:34,132,111.5
109,0.14,13:58,133,111.5
110,0.14,13:41,133,111.5
111,0.14,13:01,132,111.5
112,0.14,12:25,132,111.5
113,0.15,12:18,132,111.5
114,0.15,11:45,132,112.2
115,0.15,11:52,131,112.2
116,0.15,12:53,131,112.2
117,0.15,12:46,130,112.2
118,0.15,12:39,130,112.2
119,0.15,13:32,130,112.2
120,0.15,13:58,130,112.2
121,0.16,13:49,129,112.2
122,0.16,14:54,129,112.9
123,0.16,14:54,129,112.9
124,0.16,13:58,131,112.9
125,0.16,13:32,132,112.9
126,0.16,12:32,133,113.5
127,0.16,12:46,133,113.5
128,0.16,12:53,134,113.5
129,0.17,11:58,134,112.9
130,0.17,13:41,134,112.9
131,0.17,14:34,134,112.9
132,0.17,13:16,134,113.5
133,0.17,12:11,134,113.5
134,0.17,13:32,134,113.5
135,0.17,11:16,133,113.5
136,0.18,10:43,134,113.5
137,0.18,10:54,134,113.5
138,0.18,11:10,134,113.5
139,0.18,10:23,134,113.5
140,0.18,10:54,134,114.2
141,0.18,11:33,134,114.2
142,0.18,12:18,134,114.2
143,0.18,13:41,134,114.2
144,0.19,15:24,134,113.5
145,0.19,14:54,134,113.5
146,0.19,13:32,134,113.5
147,0.19,13:32,134,113.5
148,0.19,13:01,135,114.2
149,0.19,12:11,135,114.2
150,0.19,13:01,134,114.2
151,0.2,13:16,134,114.2
152,0.2,12:25,133,114.2
153,0.2,11:58,132,114.2
154,0.2,12:18,133,114.2
155,0.2,11:33,133,114.2
156,0.2,12:11,133,114.2
157,0.2,13:01,132,114.2
158,0.2,13:32,132,114.2
159,0.2,14:44,132,114.8
160,0.21,15:57,132,114.8
161,0.21,15:24,132,114.8
162,0.21,15:24,132,114.8
163,0.21,16:21,132,115.5
164,0.21,15:14,131,115.5
165,0.21,15:24,131,115.5
166,0.21,16:33,131,115.5
167,0.21,16:58,130,115.5
168,0.21,15:57,129,115.5
169,0.22,17:25,129,115.5
170,0.22,16:58,129,115.5
171,0.22,16:21,129,115.5
172,0.22,15:35,129,115.5
173,0.22,14:54,129,116.1
174,0.22,13:49,129,116.1
175,0.22,13:58,129,116.1
176,0.22,13:58,129,116.1
177,0.22,13:58,130,116.8
178,0.23,15:14,130,116.8
179,0.23,15:35,130,116.8
180,0.23,16:09,130,116.8
181,0.23,16:58,130,116.8
182,0.23,16:58,130,116.8
183,0.23,16:33,131,116.8
184,0.23,16:21,131,116.1
185,0.23,15:04,132,116.1
186,0.23,14:16,132,116.1
187,0.24,14:54,132,116.8
188,0.24,15:04,132,116.8
189,0.24,14:44,132,116.8
190,0.24,14:25,131,116.8
191,0.24,14:16,131,117.5
192,0.24,13:24,131,117.5
193,0.24,13:32,131,117.5
194,0.24,14:16,130,117.5
195,0.24,15:04,130,117.5
196,0.25,14:54,129,117.5
197,0.25,15:14,129,117.5
198,0.25,14:44,129,117.5
199,0.25,13:58,130,117.5
200,0.25,13:32,131,117.5
201,0.25,13:41,131,117.5
202,0.25,13:32,132,117.5
203,0.25,13:49,131,117.5
204,0.25,14:54,130,117.5
205,0.26,15:46,129,118.1
206,0.26,15:57,129,118.1
207,0.26,15:46,128,118.8
208,0.26,16:21,129,118.8
209,0.26,16:33,128,119.4
210,0.26,16:21,129,120.1
211,0.26,17:52,130,120.1
212,0.26,20:01,130,120.7
213,0.26,19:09,129,121.4
214,0.26,18:22,129,122.0
215,0.26,20:01,128,122.0
216,0.27,18:22,128,122.7
217,0.27,17:25,128,123.4
218,0.27,17:11,129,123.4
219,0.27,17:11,129,124.0
220,0.27,15:35,131,124.7
221,0.27,15:57,131,124.7
222,0.27,16:09,131,124.7
223,0.27,16:21,132,125.3
224,0.27,15:04,133,125.3
225,0.28,14:34,132,126.0
226,0.28,14:07,133,126.0
227,0.28,13:41,133,126.0
228,0.28,13:32,133,126.0
229,0.28,14:07,132,126.0
230,0.28,14:34,132,126.0
231,0.28,14:07,132,126.0
232,0.28,13:24,132,126.0
233,0.29,13:08,133,126.0
234,0.29,13:58,132,126.0
235,0.29,13:24,132,126.0
236,0.29,13:41,132,125.3
237,0.29,14:25,131,125.3
238,0.29,13:41,131,124.7
239,0.29,13:01,131,124.7
240,0.29,13:32,131,124.7
241,0.3,13:01,131,124.7
242,0.3,12:04,131,124.0
243,0.3,12:32,131,124.0
244,0.3,12:46,130,124.0
245,0.3,12:39,131,124.0
246,0.3,13:08,131,124.0
247,0.3,14:16,132,123.4
248,0.3,14:16,133,123.4
