elapsed_seconds,distance_miles,pace_per_mile,heartrate,altitude_ft
0,0.0,,84,154.9
1,0.0,,79,153.5
2,0.0,,79,151.6
3,0.0,,80,151.6
4,0.0,,81,151.6
5,0.0,60:57,82,150.9
6,0.0,60:57,84,150.9
7,0.0,60:57,86,150.9
8,0.0,23:56,89,151.6
9,0.0,20:57,91,151.6
10,0.0,24:50,94,151.6
11,0.01,14:16,101,151.6
12,0.01,13:08,105,152.2
13,0.01,15:57,106,152.2
14,0.01,12:53,108,152.2
15,0.01,11:33,109,152.2
16,0.01,13:58,109,152.2
17,0.01,12:18,111,152.9
18,0.02,12:04,112,152.9
19,0.02,13:32,113,152.2
20,0.02,14:44,115,152.2
21,0.02,14:34,115,151.6
22,0.02,15:04,116,150.9
23,0.02,14:44,116,150.9
24,0.02,13:32,116,150.9
25,0.02,13:16,117,151.6
26,0.03,13:08,117,151.6
27,0.03,13:41,118,152.2
28,0.03,14:16,117,152.9
29,0.03,15:35,117,153.5
30,0.03,15:04,117,154.2
31,0.03,15:35,118,154.9
32,0.03,15:04,119,156.2
33,0.03,14:34,120,156.2
34,0.03,14:16,120,156.2
35,0.04,13:41,121,155.5
36,0.04,12:39,122,155.5
37,0.04,11:33,122,154.9
38,0.04,10:48,122,154.9
39,0.04,10:09,123,154.9
40,0.04,10:38,121,155.5
41,0.04,10:43,120,155.5
42,0.05,10:54,120,156.2
43,0.05,11:21,120,156.2
44,0.05,12:11,120,156.8
45,0.05,12:18,124,158.1
46,0.05,14:07,124,158.8
47,0.05,15:57,125,158.8
48,0.05,16:33,124,158.1
49,0.05,16:33,124,157.5
50,0.06,16:21,124,156.8
51,0.06,14:25,125,156.8
52,0.06,12:46,126,156.8
53,0.06,12:04,126,156.8
54,0.06,11:45,127,157.5
55,0.06,11:27,127,157.5
56,0.06,11:45,127,157.5
57,0.06,12:32,127,157.5
58,0.07,13:49,128,157.5
59,0.07,15:14,128,157.5
60,0.07,16:45,129,157.5
61,0.07,15:24,129,157.5
62,0.07,14:44,129,157.5
63,0.07,14:25,128,157.5
64,0.07,12:46,128,158.1
65,0.07,11:39,128,158.1
66,0.08,12:11,130,158.8
67,0.08,12:18,130,158.8
68,0.08,11:05,130,158.8
69,0.08,10:59,129,159.4
70,0.08,11:33,131,159.4
71,0.08,11:45,130,159.4
72,0.08,11:58,131,159.4
73,0.09,12:53,131,159.4
74,0.09,13:08,132,158.8
75,0.09,12:53,132,158.1
76,0.09,13:08,133,157.5
77,0.09,12:53,133,157.5
78,0.09,12:32,133,156.8
79,0.09,13:16,134,157.5
80,0.09,13:49,132,158.1
81,0.1,13:32,132,158.8
82,0.1,13:58,131,158.8
83,0.1,13:08,132,158.8
84,0.1,12:25,132,159.4
85,0.1,11:33,132,159.4
86,0.1,11:10,132,159.4
87,0.1,10:54,132,159.4
88,0.11,11:33,132,159.4
89,0.11,11:33,133,160.1
90,0.11,11:58,133,160.1
91,0.11,12:25,134,160.8
92,0.11,12:32,134,160.8
93,0.11,12:32,135,161.4
94,0.11,13:08,136,161.4
95,0.11,13:08,137,160.8
96,0.12,12:39,137,160.1
97,0.12,12:39,138,159.4
98,0.12,12:04,140,158.8
99,0.12,11:21,139,158.8
100,0.12,11:27,140,158.8
101,0.12,11:21,140,158.8
102,0.12,11:16,140,158.8
103,0.13,12:04,142,158.8
104,0.13,12:18,142,159.4
105,0.13,12:04,142,159.4
106,0.13,12:25,142,160.1
107,0.13,12:11,142,160.1
108,0.13,11:33,143,160.1
109,0.13,11:52,142,160.1
110,0.14,11:27,143,160.1
111,0.14,11:27,143,159.4
112,0.14,11:52,143,159.4
113,0.14,12:32,143,158.8
114,0.14,12:18,143,158.8
115,0.14,13:24,143,158.8
116,0.14,13:24,143,158.8
117,0.15,13:16,143,158.8
118,0.15,12:53,144,158.8
119,0.15,12:39,144,158.8
120,0.15,12:04,144,158.8
121,0.15,12:25,143,158.8
122,0.15,12:11,144,158.8
123,0.15,12:39,146,158.8
124,0.15,13:24,146,158.1
125,0.16,13:01,146,158.1
126,0.16,12:53,146,157.5
127,0.16,12:46,146,157.5
128,0.16,12:25,145,156.8
129,0.16,12:11,145,156.8
130,0.16,12:11,145,157.5
131,0.16,12:11,145,157.5
132,0.17,12:39,145,157.5
133,0.17,12:32,144,157.5
134,0.17,12:18,145,157.5
135,0.17,12:39,145,156.8
136,0.17,12:53,145,156.8
137,0.17,12:46,145,156.8
138,0.17,12:25,144,156.8
139,0.17,12:39,145,156.8
140,0.18,12:32,145,156.8
141,0.18,12:04,144,156.8
142,0.18,11:39,144,156.8
143,0.18,11:45,144,156.8
144,0.18,11:21,144,156.8
145,0.18,11:10,144,156.8
146,0.18,10:43,144,157.5
147,0.19,11:16,144,157.5
148,0.19,11:39,143,158.1
149,0.19,11:39,144,158.8
150,0.19,11:58,144,158.8
151,0.19,12:32,144,159.4
152,0.19,11:52,144,159.4
153,0.19,11:27,144,159.4
154,0.2,11:16,143,159.4
155,0.2,11:16,144,159.4
156,0.2,11:27,144,159.4
157,0.2,11:39,143,160.1
158,0.2,11:58,143,160.1
159,0.2,12:39,143,160.1
160,0.2,13:01,143,160.1
161,0.21,13:16,143,160.1
162,0.21,13:41,143,160.1
163,0.21,14:16,143,160.1
164,0.21,14:34,143,160.1
165,0.21,13:58,142,160.1
166,0.21,13:08,143,160.1
167,0.21,13:24,144,160.1
168,0.21,13:01,144,160.1
169,0.22,12:32,143,160.8
170,0.22,13:08,142,160.8
171,0.22,13:49,142,161.4
172,0.22,13:16,142,161.4
173,0.22,13:41,142,161.4
174,0.22,13:41,142,162.1
175,0.22,12:39,142,162.1
176,0.22,11:45,141,162.7
177,0.23,12:11,142,162.7
178,0.23,11:27,142,162.7
179,0.23,12:04,142,162.7
180,0.23,13:41,143,162.7
181,0.23,15:04,144,162.7
182,0.23,13:58,144,162.7
183,0.23,14:16,144,162.7
184,0.23,13:49,145,162.7
185,0.24,13:01,145,162.7
186,0.24,12:53,145,162.7
187,0.24,14:07,146,162.7
188,0.24,14:44,146,162.7
189,0.24,14:34,147,163.4
190,0.24,13:16,146,163.4
191,0.24,13:01,146,164.0
192,0.24,12:25,146,164.0
193,0.25,11:45,145,163.4
194,0.25,10:59,146,163.4
195,0.25,11:10,146,162.7
196,0.25,10:43,146,162.7
197,0.25,10:48,146,162.7
198,0.25,11:10,147,163.4
199,0.25,11:33,146,163.4
200,0.26,12:18,147,164.0
201,0.26,13:24,147,164.7
202,0.26,13:24,146,164.7
203,0.26,13:16,147,165.4
204,0.26,13:49,145,166.0
205,0.26,13:41,146,166.0
206,0.26,12:46,147,166.0
207,0.26,13:01,145,166.0
208,0.27,13:16,146,166.0
209,0.27,12:18,146,166.0
210,0.27,11:45,146,165.4
211,0.27,11:21,146,165.4
212,0.27,10:48,146,165.4
213,0.27,10:18,146,165.4
214,0.28,10:28,146,165.4
215,0.28,10:38,145,166.0
216,0.28,10:54,145,166.0
217,0.28,11:21,145,166.0
218,0.28,12:53,145,166.0
219,0.28,13:49,143,166.7
220,0.28,13:41,143,166.7
221,0.28,13:58,143,167.3
222,0.29,12:53,144,167.3
223,0.29,12:04,148,168.0
224,0.29,11:21,149,168.0
225,0.29,11:39,149,168.0
226,0.29,11:58,148,168.0
227,0.29,12:04,150,168.0
228,0.29,12:04,150,168.0
229,0.3,13:08,149,168.0
230,0.3,13:01,149,168.0
231,0.3,13:01,149,168.6
232,0.3,14:25,148,168.6
233,0.3,14:44,146,168.6
234,0.3,13:58,146,168.0
235,0.3,13:49,145,168.0
236,0.3,13:24,143,167.3
237,0.31,12:25,141,166.7
238,0.31,11:39,141,166.7
239,0.31,10:59,140,166.0
240,0.31,11:21,133,166.0
241,0.31,11:27,126,166.0
242,0.31,11:27,126,166.0
243,0.31,11:45,126,166.0
244,0.32,13:08,128,165.4
245,0.32,12:46,128,164.7
246,0.32,13:16,129,164.7
247,0.32,13:41,129,164.0
248,0.32,13:24,138,164.0
249,0.32,12:53,140,164.0
250,0.32,13:16,142,164.7
251,0.32,12:53,145,164.7
252,0.33,13:16,145,165.4
253,0.33,13:32,145,166.0
254,0.33,12:53,146,166.7
255,0.33,12:32,148,166.7
256,0.33,12:18,148,166.7
257,0.33,12:18,149,166.7
258,0.33,12:04,149,166.7
259,0.33,12:46,150,166.0
260,0.34,12:32,151,166.0
261,0.34,13:08,151,166.0
262,0.34,13:08,152,166.0
263,0.34,14:07,152,166.0
264,0.34,13:16,152,166.0
265,0.34,12:39,153,166.7
266,0.34,11:45,153,166.7
267,0.35,10:59,153,166.7
268,0.35,10:33,153,166.0
269,0.35,11:39,153,166.0
270,0.35,12:39,152,166.7
271,0.35,12:11,154,166.7
272,0.35,12:25,153,166.7
273,0.35,11:27,153,167.3
274,0.36,10:33,153,167.3
275,0.36,10:23,153,167.3
276,0.36,11:16,152,167.3
277,0.36,10:54,151,168.0
278,0.36,11:27,151,168.0
279,0.36,12:11,150,168.0
280,0.36,11:33,147,168.0
281,0.37,11:33,147,168.6
282,0.37,12:25,145,168.6
283,0.37,12:25,144,168.6
284,0.37,11:45,145,168.6
285,0.37,12:04,145,168.6
286,0.37,12:25,145,168.6
287,0.37,12:11,145,168.6
288,0.37,12:32,145,168.0
289,0.38,13:01,146,168.0
290,0.38,13:49,146,167.3
291,0.38,14:07,146,167.3
292,0.38,15:04,146,167.3
293,0.38,15:35,146,168.0
294,0.38,15:04,146,168.0
295,0.38,13:16,146,168.0
296,0.38,12:39,145,168.0
297,0.39,12:04,146,168.6
298,0.39,11:33,145,168.6
299,0.39,11:58,145,168.0
300,0.39,12:39,145,168.0
301,0.39,11:52,145,168.0
302,0.39,11:52,144,167.3
303,0.39,12:11,144,167.3
304,0.4,11:39,145,166.7
305,0.4,12:04,145,166.7
306,0.4,12:18,145,166.7
307,0.4,11:45,146,167.3
308,0.4,11:39,145,167.3
309,0.4,12:18,145,166.7
310,0.4,12:04,145,166.7
311,0.41,12:25,146,166.7
312,0.41,12:53,146,166.7
313,0.41,13:49,146,166.0
314,0.41,13:24,147,166.0
315,0.41,14:34,147,165.4
316,0.41,15:24,146,165.4
317,0.41,15:46,146,165.4
318,0.41,14:54,146,164.7
319,0.41,15:14,146,165.4
320,0.42,14:25,147,164.7
321,0.42,14:07,147,164.7
322,0.42,14:07,147,164.7
323,0.42,13:32,147,164.7
324,0.42,13:16,147,164.0
325,0.42,12:39,147,164.0
326,0.42,12:46,148,164.0
327,0.42,12:46,147,163.4
328,0.43,12:25,146,163.4
329,0.43,12:18,146,162.7
330,0.43,12:39,145,162.7
331,0.43,13:01,145,162.7
332,0.43,13:08,145,162.7
333,0.43,13:58,145,162.7
334,0.43,14:16,145,163.4
335,0.43,14:25,145,163.4
336,0.44,12:25,145,162.7
337,0.44,11:33,145,162.7
